customer_id,customer_name,industry,segment,city,state,region,account_owner_employee_id,credit_rating,signup_date,active_flag
815,Pioneer Government Services,Construction,SMB,Syracuse,NY,Northeast,381,C,2014-11-19,True
816,Ironwood Education Partners,Financial Services,SMB,Albany,NY,Northeast,279,A,2017-09-23,True
817,Liberty Construction Group,Technology,SMB,Pittsburgh,PA,Northeast,381,C,2015-02-15,True
818,Hillcrest Retail Inc,Hospitality,SMB,Syracuse,NY,Northeast,6,A,2009-07-16,True
819,Maple Hospitality Enterprises,Financial Services,SMB,Allentown,PA,Northeast,231,C,2014-08-25,False
820,Cornerstone Retail Associates,Technology,SMB,Syracuse,NY,Northeast,431,A,2017-10-31,False
821,Redwood Government LLC,Manufacturing,SMB,Wilmington,DE,Northeast,479,C,2016-09-11,True
822,Fairview Technology Partners,Education,SMB,Philadelphia,PA,Northeast,404,C,2008-10-18,True
823,Silverton Hospitality Services,Nonprofit,Mid-Market,Philadelphia,PA,Northeast,238,A,2012-09-29,True
824,Whitmore Hospitality Inc,Hospitality,SMB,Providence,RI,Northeast,161,A,2015-10-30,True
825,Meadowbrook Hospitality Partners,Manufacturing,SMB,Worcester,MA,Northeast,354,B,2017-02-21,True
826,Granite Government Co,Education,SMB,Albany,NY,Northeast,3,C,2016-11-18,True
827,Keystone Nonprofit Solutions,Real Estate,SMB,Buffalo,NY,Northeast,412,B,2016-10-01,False
828,Northstar Education Services,Construction,SMB,Allentown,PA,Northeast,249,B,2011-04-17,True
829,Beacon Technology Services,Financial Services,Mid-Market,Cleveland,OH,Midwest,188,A,2017-08-15,True
830,Northstar Government Co,Real Estate,SMB,Newark,NJ,Northeast,259,B,2016-02-25,True
831,Evergreen Manufacturing Partners,Healthcare,SMB,New Haven,CT,Northeast,265,A,2014-04-28,True
832,Brightwater Manufacturing LLC,Financial Services,Enterprise,New Haven,CT,Northeast,265,B,2015-07-14,True
833,Cornerstone Retail LLC,Retail,Mid-Market,New Haven,CT,Northeast,18,B,2014-01-20,True
834,Hillcrest Construction Solutions,Financial Services,Mid-Market,Wilmington,DE,Northeast,293,B,2014-03-28,True
835,Riverside Technology Associates,Government,SMB,Wilmington,DE,Northeast,362,C,2009-12-13,True
836,Silverton Healthcare Associates,Government,Mid-Market,Worcester,MA,Northeast,161,C,2012-01-04,True
837,Liberty Construction Enterprises,Legal,SMB,Newark,NJ,Northeast,121,C,2015-04-17,True
838,Sterling Healthcare Enterprises,Nonprofit,SMB,Hartford,CT,Northeast,260,D,2013-03-15,True
839,Granite Education LLC,Retail,Mid-Market,Newark,NJ,Northeast,304,C,2018-08-25,True
840,Maple Manufacturing Partners,Legal,Enterprise,Rochester,NY,Northeast,362,A,2016-11-22,True
841,Fairview Manufacturing Partners,Healthcare,SMB,Columbus,OH,Midwest,218,B,2009-07-14,False
842,Harbor Technology Solutions,Healthcare,SMB,Wilmington,DE,Northeast,116,A,2008-05-27,False
843,Whitmore Technology Group,Hospitality,Mid-Market,Hartford,CT,Northeast,259,C,2009-03-21,True
844,Evergreen Manufacturing Associates,Financial Services,Mid-Market,Cleveland,OH,Midwest,3,B,2012-08-21,True
845,Northstar Manufacturing Solutions,Nonprofit,Mid-Market,Hartford,CT,Northeast,214,A,2014-01-18,True
846,Northstar Financial Corp,Government,SMB,Rochester,NY,Northeast,420,A,2018-04-09,True
847,Meadowbrook Nonprofit Co,Hospitality,Mid-Market,Rochester,NY,Northeast,432,C,2012-12-07,False
848,Harbor Healthcare Solutions,Technology,SMB,Buffalo,NY,Northeast,472,C,2013-01-19,True
849,Northstar Financial Associates,Education,Enterprise,Philadelphia,PA,Northeast,260,A,2017-03-09,False
850,Oakfield Nonprofit Solutions,Hospitality,SMB,Allentown,PA,Northeast,189,B,2014-07-21,True
851,Maple Technology Corp,Government,SMB,Worcester,MA,Northeast,252,B,2009-07-28,True
852,Evergreen Education Group,Healthcare,Enterprise,Providence,RI,Northeast,497,A,2016-05-31,True
853,Evergreen Manufacturing Corp,Manufacturing,SMB,Buffalo,NY,Northeast,74,C,2008-05-27,True
854,Granite Technology Associates,Real Estate,SMB,Buffalo,NY,Northeast,218,A,2012-06-02,True
855,Summit Hospitality Inc,Legal,SMB,Albany,NY,Northeast,488,A,2016-05-31,True
856,Keystone Financial LLC,Technology,SMB,Philadelphia,PA,Northeast,432,B,2008-05-14,True
857,Ridgeline Financial Enterprises,Manufacturing,Mid-Market,Columbus,OH,Midwest,292,B,2010-11-02,True
858,Evergreen Legal Solutions,Hospitality,SMB,Rochester,NY,Northeast,439,A,2015-02-12,True
859,Hillcrest Government Services,Legal,Mid-Market,Boston,MA,Northeast,109,B,2016-04-08,True
860,Cascade Technology Services,Nonprofit,Mid-Market,Boston,MA,Northeast,189,C,2016-10-12,True
861,Sterling Manufacturing Co,Hospitality,SMB,Boston,MA,Northeast,3,A,2008-08-02,True
862,Summit Retail LLC,Financial Services,SMB,Providence,RI,Northeast,161,C,2015-07-31,True
863,Summit Healthcare Partners,Technology,SMB,Trenton,NJ,Northeast,304,B,2014-02-28,False
864,Northstar Manufacturing Services,Nonprofit,SMB,Boston,MA,Northeast,492,B,2015-06-18,True
865,Sterling Manufacturing Inc,Legal,SMB,Cleveland,OH,Midwest,161,D,2013-02-02,True
866,Sterling Technology Partners,Government,Mid-Market,Newark,NJ,Northeast,438,A,2011-10-25,True
867,Pioneer Real Solutions,Technology,SMB,Cleveland,OH,Midwest,301,B,2018-02-28,True
868,Oakfield Construction LLC,Real Estate,Enterprise,Buffalo,NY,Northeast,74,B,2016-12-17,True
869,Riverside Education Services,Government,Enterprise,Cleveland,OH,Midwest,208,C,2015-08-20,True
870,Harbor Manufacturing Co,Healthcare,Mid-Market,Philadelphia,PA,Northeast,39,A,2013-11-26,True
871,Beacon Financial Inc,Financial Services,SMB,Newark,NJ,Northeast,497,A,2018-10-06,True
872,Riverside Technology Group,Legal,Mid-Market,New Haven,CT,Northeast,214,B,2017-07-04,True
873,Beacon Technology Associates,Legal,SMB,Cleveland,OH,Midwest,189,A,2008-04-09,True
874,Sterling Education Partners,Government,SMB,Providence,RI,Northeast,201,D,2015-06-17,True
875,Maple Education Services,Retail,SMB,Worcester,MA,Northeast,357,B,2011-10-14,True
876,Liberty Education Inc,Legal,Enterprise,Hartford,CT,Northeast,192,B,2013-12-24,True
877,Pioneer Hospitality Corp,Legal,Mid-Market,Rochester,NY,Northeast,74,B,2010-06-26,True
878,Harbor Retail Services,Nonprofit,SMB,Trenton,NJ,Northeast,391,A,2014-07-07,True
879,Maple Financial Solutions,Hospitality,SMB,Providence,RI,Northeast,6,C,2015-05-16,True
880,Granite Retail LLC,Healthcare,SMB,New Haven,CT,Northeast,218,B,2016-05-28,True
881,Maple Manufacturing Associates,Financial Services,SMB,Hartford,CT,Northeast,69,A,2013-09-22,False
882,Riverside Real Group,Nonprofit,SMB,Buffalo,NY,Northeast,45,A,2014-09-16,False
883,Hillcrest Legal Group,Technology,SMB,Providence,RI,Northeast,6,C,2018-04-24,True
884,Oakfield Government Solutions,Technology,SMB,Buffalo,NY,Northeast,439,B,2014-02-15,True
885,Whitmore Manufacturing Enterprises,Real Estate,SMB,Pittsburgh,PA,Northeast,201,B,2016-06-29,True
886,Keystone Nonprofit Corp,Nonprofit,SMB,Providence,RI,Northeast,404,A,2018-07-04,True
887,Sterling Legal Associates,Hospitality,SMB,Buffalo,NY,Northeast,208,B,2011-01-17,True
888,Summit Nonprofit Solutions,Manufacturing,Mid-Market,Providence,RI,Northeast,420,C,2013-12-21,True
889,Fairview Legal Services,Healthcare,SMB,Newark,NJ,Northeast,205,A,2015-12-27,True
890,Summit Nonprofit LLC,Manufacturing,Mid-Market,Trenton,NJ,Northeast,381,C,2009-10-24,True
891,Cornerstone Financial LLC,Government,SMB,Albany,NY,Northeast,491,B,2018-01-23,True
892,Keystone Education Associates,Nonprofit,SMB,Newark,NJ,Northeast,161,A,2017-04-06,True
893,Oakfield Healthcare Partners,Retail,SMB,Providence,RI,Northeast,370,A,2008-07-03,True
894,Keystone Retail Associates,Construction,Mid-Market,Hartford,CT,Northeast,104,A,2010-03-12,True
895,Oakfield Financial Co,Real Estate,SMB,New Haven,CT,Northeast,292,A,2012-06-24,True
896,Pioneer Technology LLC,Legal,SMB,Trenton,NJ,Northeast,205,B,2008-05-08,False
897,Fairview Nonprofit Inc,Technology,Mid-Market,Trenton,NJ,Northeast,422,D,2009-01-13,True
898,Summit Real Enterprises,Construction,SMB,Wilmington,DE,Northeast,259,C,2013-03-30,True
899,Meadowbrook Manufacturing Inc,Nonprofit,Mid-Market,Pittsburgh,PA,Northeast,379,C,2014-07-28,True
900,Keystone Financial Solutions,Technology,SMB,Wilmington,DE,Northeast,3,B,2011-01-19,False
901,Keystone Financial Co,Financial Services,SMB,Cleveland,OH,Midwest,306,B,2014-09-06,True
902,Evergreen Education Associates,Healthcare,SMB,Newark,NJ,Northeast,472,C,2015-01-21,True
903,Brightwater Nonprofit Associates,Legal,Mid-Market,Newark,NJ,Northeast,492,B,2012-06-28,True
904,Maple Hospitality LLC,Legal,SMB,Albany,NY,Northeast,161,D,2012-05-09,True
905,Redwood Legal Group,Technology,SMB,Providence,RI,Northeast,434,B,2016-08-05,False
906,Ironwood Manufacturing Partners,Manufacturing,SMB,Pittsburgh,PA,Northeast,249,B,2013-10-24,True
907,Sterling Education Corp,Nonprofit,SMB,Philadelphia,PA,Northeast,161,C,2010-07-05,True
908,Brightwater Manufacturing LLC,Technology,Mid-Market,Worcester,MA,Northeast,420,A,2015-11-28,True
909,Sterling Healthcare Solutions,Nonprofit,SMB,Buffalo,NY,Northeast,404,A,2018-05-27,True
910,Keystone Hospitality Solutions,Manufacturing,SMB,Buffalo,NY,Northeast,252,A,2016-10-05,True
911,Liberty Government Enterprises,Retail,SMB,Cleveland,OH,Midwest,472,C,2017-01-07,True
912,Ridgeline Hospitality Enterprises,Nonprofit,SMB,Trenton,NJ,Northeast,438,A,2018-01-20,True
913,Cornerstone Financial Corp,Nonprofit,SMB,Trenton,NJ,Northeast,218,A,2012-03-05,True
914,Silverton Legal Corp,Manufacturing,Mid-Market,Cleveland,OH,Midwest,333,A,2013-10-04,True
915,Hillcrest Retail Associates,Hospitality,Mid-Market,Albany,NY,Northeast,489,B,2013-10-24,True
916,Oakfield Construction Associates,Technology,SMB,Trenton,NJ,Northeast,301,D,2013-02-22,True
917,Meadowbrook Education Services,Real Estate,Enterprise,Albany,NY,Northeast,74,A,2014-03-03,False
918,Maple Construction Solutions,Education,Mid-Market,Rochester,NY,Northeast,472,B,2008-08-29,True
919,Hillcrest Government Corp,Legal,SMB,Philadelphia,PA,Northeast,491,B,2013-06-22,True
920,Granite Nonprofit Associates,Real Estate,SMB,Syracuse,NY,Northeast,214,B,2011-12-27,True
921,Granite Financial Partners,Technology,SMB,Syracuse,NY,Northeast,249,A,2014-11-30,True
922,Fairview Retail Co,Nonprofit,SMB,Cleveland,OH,Midwest,432,A,2008-06-09,False
923,Keystone Education Inc,Government,Mid-Market,Newark,NJ,Northeast,301,B,2008-12-07,True
924,Harbor Technology Associates,Hospitality,SMB,Cleveland,OH,Midwest,249,D,2008-04-24,False
925,Maple Manufacturing LLC,Nonprofit,SMB,Allentown,PA,Northeast,76,B,2009-05-02,True
926,Meadowbrook Healthcare Enterprises,Technology,SMB,Cleveland,OH,Midwest,412,C,2017-09-27,True
927,Sterling Retail Inc,Nonprofit,SMB,Worcester,MA,Northeast,358,A,2018-08-07,True
928,Oakfield Real Associates,Hospitality,SMB,Philadelphia,PA,Northeast,39,A,2009-09-09,True
929,Redwood Construction LLC,Real Estate,SMB,Newark,NJ,Northeast,362,C,2011-11-06,True
930,Maple Real Enterprises,Hospitality,SMB,Columbus,OH,Midwest,92,C,2009-12-11,True
931,Ironwood Education Enterprises,Financial Services,SMB,Albany,NY,Northeast,478,B,2018-01-22,True
932,Harbor Healthcare Partners,Financial Services,Enterprise,Trenton,NJ,Northeast,439,A,2015-05-07,False
933,Ridgeline Healthcare Corp,Education,Mid-Market,Buffalo,NY,Northeast,174,A,2014-12-15,True
934,Liberty Retail Partners,Healthcare,SMB,Wilmington,DE,Northeast,201,C,2013-10-11,True
935,Evergreen Construction Corp,Legal,Mid-Market,New Haven,CT,Northeast,497,A,2008-10-30,True
936,Silverton Financial Services,Nonprofit,SMB,Columbus,OH,Midwest,174,B,2016-12-15,True
937,Riverside Real Group,Real Estate,SMB,Buffalo,NY,Northeast,94,A,2011-07-31,True
938,Pioneer Legal Associates,Nonprofit,SMB,Buffalo,NY,Northeast,218,A,2015-02-11,True
939,Cascade Retail Solutions,Construction,SMB,Providence,RI,Northeast,92,A,2015-01-01,False
940,Evergreen Real Corp,Retail,SMB,Rochester,NY,Northeast,479,B,2010-11-20,True
941,Sterling Legal Enterprises,Nonprofit,SMB,Pittsburgh,PA,Northeast,231,B,2016-07-02,True
942,Maple Manufacturing Enterprises,Retail,SMB,Hartford,CT,Northeast,111,B,2017-01-25,True
943,Hillcrest Legal Group,Construction,Mid-Market,Worcester,MA,Northeast,201,D,2014-01-15,True
944,Hillcrest Nonprofit Partners,Construction,SMB,Worcester,MA,Northeast,76,B,2014-07-11,True
945,Pioneer Construction Services,Nonprofit,Enterprise,Albany,NY,Northeast,439,A,2012-04-19,True
946,Beacon Hospitality Enterprises,Government,Mid-Market,Trenton,NJ,Northeast,92,A,2014-08-20,True
947,Sterling Retail Inc,Manufacturing,SMB,Allentown,PA,Northeast,358,B,2012-07-15,True
948,Fairview Technology Group,Technology,SMB,Allentown,PA,Northeast,358,B,2018-07-29,False
949,Granite Hospitality Enterprises,Education,SMB,Boston,MA,Northeast,192,A,2016-04-30,True
950,Northstar Hospitality Group,Retail,Enterprise,Worcester,MA,Northeast,7,B,2010-12-26,False
951,Redwood Legal Corp,Construction,SMB,Newark,NJ,Northeast,438,B,2014-06-29,True
952,Northstar Legal Partners,Healthcare,Mid-Market,New Haven,CT,Northeast,478,A,2014-03-28,True
953,Pioneer Hospitality Group,Manufacturing,SMB,Boston,MA,Northeast,472,D,2018-08-26,True
954,Keystone Financial Partners,Retail,SMB,Rochester,NY,Northeast,301,B,2013-12-25,True
955,Liberty Nonprofit Corp,Nonprofit,Mid-Market,Allentown,PA,Northeast,292,C,2008-03-19,True
956,Brightwater Healthcare Partners,Government,SMB,Trenton,NJ,Northeast,358,A,2012-01-03,True
957,Beacon Legal Corp,Retail,SMB,Trenton,NJ,Northeast,78,D,2015-09-24,True
958,Harbor Education Group,Real Estate,Mid-Market,Philadelphia,PA,Northeast,479,A,2008-05-23,True
959,Northstar Technology Inc,Retail,SMB,Rochester,NY,Northeast,64,A,2014-10-13,True
960,Redwood Technology Enterprises,Healthcare,Mid-Market,Wilmington,DE,Northeast,74,A,2011-01-22,True
961,Whitmore Hospitality Inc,Construction,Mid-Market,New Haven,CT,Northeast,497,C,2018-05-22,True
962,Maple Technology Group,Real Estate,Mid-Market,Pittsburgh,PA,Northeast,391,A,2010-03-31,True
963,Redwood Manufacturing Group,Real Estate,Mid-Market,Newark,NJ,Northeast,489,A,2011-06-30,True
964,Evergreen Nonprofit Inc,Real Estate,SMB,Trenton,NJ,Northeast,238,B,2016-11-14,True
965,Beacon Nonprofit LLC,Financial Services,SMB,Newark,NJ,Northeast,358,C,2016-04-17,True
966,Riverside Manufacturing Corp,Manufacturing,Enterprise,Providence,RI,Northeast,292,D,2015-12-26,False
967,Cornerstone Hospitality Solutions,Legal,SMB,Newark,NJ,Northeast,362,B,2009-09-05,True
968,Beacon Government Enterprises,Nonprofit,SMB,Cleveland,OH,Midwest,479,B,2011-01-14,True
969,Silverton Education Inc,Manufacturing,SMB,Syracuse,NY,Northeast,174,C,2009-08-13,True
970,Granite Retail Enterprises,Retail,SMB,Worcester,MA,Northeast,86,C,2016-10-22,True
971,Liberty Manufacturing Enterprises,Healthcare,SMB,Newark,NJ,Northeast,438,B,2018-01-21,False
972,Granite Financial LLC,Technology,SMB,New Haven,CT,Northeast,74,A,2011-01-04,True
973,Sterling Manufacturing Services,Retail,SMB,Pittsburgh,PA,Northeast,3,B,2016-04-04,True
974,Evergreen Financial Enterprises,Legal,Mid-Market,Hartford,CT,Northeast,354,A,2010-08-28,True
975,Evergreen Legal Solutions,Nonprofit,Mid-Market,Newark,NJ,Northeast,188,C,2008-09-09,False
976,Pioneer Healthcare Solutions,Hospitality,SMB,Trenton,NJ,Northeast,491,B,2015-05-01,True
977,Beacon Education Enterprises,Education,Mid-Market,Worcester,MA,Northeast,301,A,2018-05-13,True
978,Summit Manufacturing Associates,Retail,Mid-Market,Syracuse,NY,Northeast,420,B,2014-05-10,True
979,Evergreen Education LLC,Manufacturing,Mid-Market,Cleveland,OH,Midwest,92,B,2018-11-16,True
980,Summit Government Group,Education,Mid-Market,Cleveland,OH,Midwest,18,B,2010-12-09,True
981,Fairview Hospitality Associates,Nonprofit,SMB,Trenton,NJ,Northeast,492,B,2011-06-19,True
982,Fairview Hospitality Inc,Real Estate,SMB,Trenton,NJ,Northeast,265,C,2018-08-17,True
983,Ironwood Hospitality Group,Education,Mid-Market,New Haven,CT,Northeast,391,C,2010-01-17,False
984,Liberty Healthcare Associates,Legal,SMB,Wilmington,DE,Northeast,260,A,2009-07-27,True
985,Whitmore Legal LLC,Technology,SMB,Cleveland,OH,Midwest,248,C,2013-11-14,True
986,Hillcrest Construction Co,Legal,Mid-Market,Columbus,OH,Midwest,492,B,2016-04-08,True
987,Summit Financial Corp,Legal,Mid-Market,Allentown,PA,Northeast,333,B,2016-08-16,True
988,Summit Technology Solutions,Real Estate,Mid-Market,Syracuse,NY,Northeast,218,B,2012-01-03,True
989,Ironwood Real Group,Manufacturing,SMB,Buffalo,NY,Northeast,358,B,2013-08-05,True
990,Cascade Education Group,Construction,Enterprise,Trenton,NJ,Northeast,404,B,2013-07-13,True
991,Evergreen Financial Associates,Retail,SMB,Boston,MA,Northeast,5,B,2008-04-24,True
992,Maple Technology Associates,Retail,SMB,Rochester,NY,Northeast,109,C,2016-04-13,True
993,Cascade Legal Solutions,Technology,SMB,Buffalo,NY,Northeast,391,B,2012-07-21,True
994,Ironwood Government Solutions,Financial Services,SMB,Worcester,MA,Northeast,84,B,2016-12-27,True
995,Silverton Hospitality Partners,Hospitality,SMB,New Haven,CT,Northeast,252,A,2015-11-07,True
996,Riverside Government Enterprises,Hospitality,Mid-Market,Trenton,NJ,Northeast,61,A,2013-11-14,True
997,Ironwood Legal Inc,Manufacturing,Enterprise,Rochester,NY,Northeast,439,A,2012-07-17,True
998,Riverside Manufacturing LLC,Legal,SMB,Wilmington,DE,Northeast,431,B,2008-02-07,True
999,Brightwater Hospitality Co,Nonprofit,SMB,Wilmington,DE,Northeast,45,B,2017-11-12,True
1000,Hillcrest Construction Co,Hospitality,SMB,Buffalo,NY,Northeast,488,B,2008-03-15,True
1001,Whitmore Real LLC,Technology,SMB,Albany,NY,Northeast,304,B,2010-10-14,True
1002,Fairview Real Enterprises,Construction,Enterprise,New Haven,CT,Northeast,214,A,2017-04-10,True
1003,Brightwater Education Solutions,Manufacturing,Enterprise,Albany,NY,Northeast,94,B,2017-09-30,True
1004,Evergreen Legal Associates,Real Estate,SMB,Newark,NJ,Northeast,228,A,2009-07-24,True
1005,Evergreen Education Inc,Healthcare,SMB,Allentown,PA,Northeast,111,C,2012-06-29,True
1006,Ironwood Nonprofit Enterprises,Government,SMB,Columbus,OH,Midwest,479,C,2015-06-26,True
1007,Pioneer Education Services,Technology,SMB,Rochester,NY,Northeast,265,B,2013-05-14,False
1008,Ironwood Healthcare Services,Real Estate,SMB,Trenton,NJ,Northeast,249,B,2018-11-30,True
1009,Whitmore Manufacturing Services,Legal,SMB,Boston,MA,Northeast,362,A,2009-08-07,True
1010,Oakfield Government Enterprises,Real Estate,SMB,Boston,MA,Northeast,6,B,2018-08-18,True
1011,Maple Financial Partners,Legal,Enterprise,Worcester,MA,Northeast,64,B,2017-04-25,False
1012,Sterling Education LLC,Real Estate,SMB,Philadelphia,PA,Northeast,83,B,2015-10-30,True
1013,Ironwood Healthcare Corp,Nonprofit,Mid-Market,Providence,RI,Northeast,306,B,2018-04-19,True
1014,Cascade Government Services,Healthcare,Mid-Market,Pittsburgh,PA,Northeast,3,B,2011-09-18,True
1015,Sterling Education Solutions,Healthcare,SMB,Pittsburgh,PA,Northeast,357,A,2012-11-20,False
1016,Granite Legal Solutions,Nonprofit,SMB,Pittsburgh,PA,Northeast,497,C,2013-04-28,True
1017,Meadowbrook Financial LLC,Nonprofit,SMB,Columbus,OH,Midwest,370,A,2010-07-07,True
1018,Harbor Technology Associates,Legal,SMB,Worcester,MA,Northeast,420,B,2016-06-04,True
1019,Ridgeline Financial LLC,Technology,Mid-Market,Buffalo,NY,Northeast,205,A,2016-10-18,True
1020,Cornerstone Healthcare Co,Manufacturing,Enterprise,Worcester,MA,Northeast,306,B,2016-09-26,True
1021,Silverton Legal Partners,Healthcare,SMB,Trenton,NJ,Northeast,2,A,2018-05-11,True
1022,Silverton Education Solutions,Technology,Mid-Market,Allentown,PA,Northeast,458,C,2014-09-02,True
1023,Hillcrest Legal Enterprises,Retail,Enterprise,Philadelphia,PA,Northeast,333,C,2014-12-31,True
1024,Cascade Hospitality Corp,Education,Mid-Market,Hartford,CT,Northeast,497,C,2015-06-29,True
1025,Evergreen Government Solutions,Construction,SMB,Cleveland,OH,Midwest,472,A,2011-01-19,True
