ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0056881,1355,10,12/25/2019,12/30/2019,FULFILLED,$133.77
ORD0011074,1047,6,08/23/2023,08/25/2023,FULFILLED,$593.81
ORD0043390,175,1,01/05/2021,01/06/2021,FULFILLED,"$1,240.70"
ORD0012108,1614,7,06/15/2022,06/18/2022,FULFILLED,"$1,059.98"
ORD0049641,1187,10,05/26/2022,05/29/2022,RETURNED,$73.71
ORD0002989,1128,7,04/15/2022,04/18/2022,FULFILLED,$584.50
ORD0046834,497,5,01/22/2021,01/26/2021,FULFILLED,"$1,094.81"
ORD0026474,1659,1,08/23/2022,08/27/2022,FULFILLED,$85.01
ORD0068755,1644,4,11/23/2021,11/25/2021,FULFILLED,$409.20
ORD0008288,202,4,09/25/2021,09/26/2021,FULFILLED,$635.68
ORD0071515,1301,6,12/19/2022,12/21/2022,FULFILLED,"$1,027.19"
ORD0042379,1442,10,03/21/2023,03/25/2023,FULFILLED,$289.56
ORD0060285,1176,4,09/23/2022,09/26/2022,FULFILLED,$496.36
ORD0001269,2303,3,05/27/2019,06/01/2019,FULFILLED,$193.54
ORD0008332,2406,6,03/13/2021,03/15/2021,FULFILLED,"$1,478.50"
ORD0051697,84,3,12/05/2022,12/07/2022,FULFILLED,$964.83
ORD0016057,890,1,09/15/2020,09/18/2020,FULFILLED,$275.35
ORD0060043,121,5,01/11/2021,01/14/2021,FULFILLED,$752.16
ORD0044505,1210,1,11/05/2020,11/10/2020,FULFILLED,"$1,205.76"
ORD0070135,469,9,06/05/2023,06/09/2023,FULFILLED,$224.85
ORD0025093,1254,6,06/17/2021,06/19/2021,FULFILLED,"$1,259.71"
ORD0049422,1265,1,10/22/2021,10/24/2021,FULFILLED,$153.40
ORD0004306,694,4,06/25/2023,06/29/2023,FULFILLED,$758.07
ORD0003016,1678,1,09/23/2023,09/25/2023,FULFILLED,"$2,835.22"
ORD0006448,194,10,08/17/2020,08/20/2020,FULFILLED,$239.98
ORD0043528,1350,8,12/24/2021,12/26/2021,FULFILLED,"$1,422.96"
ORD0018792,1414,7,09/15/2022,09/19/2022,FULFILLED,$525.02
ORD0010388,1498,3,02/06/2020,02/07/2020,FULFILLED,$322.80
ORD0055985,403,1,06/14/2021,06/16/2021,FULFILLED,$927.70
ORD0043105,2027,5,04/26/2021,04/30/2021,FULFILLED,"$1,184.80"
ORD0029264,1153,8,04/01/2021,04/02/2021,FULFILLED,"$1,099.99"
ORD0053646,757,9,03/29/2019,04/01/2019,FULFILLED,$120.00
ORD0061945,1330,1,12/08/2021,12/11/2021,FULFILLED,$329.76
ORD0028839,2345,1,11/07/2019,11/08/2019,FULFILLED,"$1,863.61"
ORD0071874,1241,6,12/21/2021,12/26/2021,FULFILLED,$40.88
ORD0060163,1417,6,02/07/2022,02/12/2022,FULFILLED,$547.40
ORD0017239,1564,2,10/21/2019,10/26/2019,FULFILLED,"$3,073.27"
ORD0044661,246,1,07/18/2023,07/22/2023,FULFILLED,$51.80
ORD0054521,1993,5,04/05/2022,,CANCELLED,$399.36
ORD0009272,46,9,05/02/2019,05/06/2019,FULFILLED,"$1,527.92"
ORD0048622,2060,6,07/06/2021,07/08/2021,FULFILLED,$595.79
ORD0039657,1142,9,07/04/2023,07/05/2023,FULFILLED,$439.34
ORD0066296,809,6,08/15/2021,08/19/2021,FULFILLED,$692.36
ORD0009055,598,1,10/18/2021,,CANCELLED,$579.70
ORD0000272,1413,5,09/17/2023,09/22/2023,FULFILLED,$694.61
ORD0016120,1950,1,09/14/2021,09/16/2021,FULFILLED,"$1,292.94"
ORD0054028,505,5,04/30/2021,05/04/2021,FULFILLED,"$2,192.10"
ORD0021268,2261,1,04/15/2020,04/19/2020,FULFILLED,$57.78
ORD0031527,108,5,09/24/2021,09/29/2021,FULFILLED,$140.42
ORD0010568,687,9,04/28/2021,,CANCELLED,"$1,675.72"
ORD0068824,308,1,09/21/2023,09/24/2023,FULFILLED,$78.43
ORD0033099,227,6,11/03/2020,11/07/2020,FULFILLED,"$1,323.72"
ORD0044010,19,1,06/04/2021,06/08/2021,FULFILLED,$426.25
ORD0003052,1506,6,12/18/2020,12/21/2020,FULFILLED,"$2,447.97"
ORD0052000,792,8,09/11/2020,09/13/2020,FULFILLED,"$1,029.62"
ORD0065368,2187,1,07/26/2022,07/28/2022,FULFILLED,"$1,403.84"
ORD0061556,2329,1,02/08/2019,02/09/2019,FULFILLED,$833.70
ORD0009094,1023,10,11/06/2023,11/09/2023,FULFILLED,$616.69
ORD0038851,1420,5,07/07/2022,,CANCELLED,$29.19
ORD0031693,729,1,10/12/2019,10/13/2019,FULFILLED,$372.50
ORD0036457,1903,4,06/01/2023,06/04/2023,FULFILLED,$193.44
ORD0071284,805,7,09/28/2022,09/30/2022,FULFILLED,$282.11
ORD0020378,915,4,10/25/2023,10/29/2023,FULFILLED,"$1,113.70"
ORD0071406,1812,4,09/01/2021,09/04/2021,FULFILLED,$543.05
ORD0009568,891,1,12/10/2020,12/14/2020,FULFILLED,$168.30
ORD0026254,718,6,07/15/2022,07/18/2022,FULFILLED,$637.05
ORD0004574,987,1,01/24/2023,01/26/2023,FULFILLED,$614.38
ORD0003037,2146,8,03/09/2021,03/13/2021,FULFILLED,$371.70
ORD0060723,2015,4,12/02/2022,12/07/2022,FULFILLED,$445.45
ORD0021529,195,3,07/20/2022,07/24/2022,FULFILLED,$173.96
ORD0030281,356,8,06/30/2020,07/05/2020,FULFILLED,$84.63
ORD0062642,1054,10,02/10/2023,02/11/2023,FULFILLED,"$1,660.09"
ORD0051919,2232,7,07/18/2021,07/20/2021,FULFILLED,$523.86
ORD0013549,69,10,03/15/2019,03/19/2019,FULFILLED,$145.86
ORD0047740,92,9,10/12/2019,10/14/2019,FULFILLED,$381.08
ORD0043730,1380,1,10/03/2022,10/04/2022,FULFILLED,$208.96
ORD0008051,1489,4,12/27/2019,12/28/2019,FULFILLED,"$1,194.63"
ORD0053002,574,10,02/22/2021,02/27/2021,FULFILLED,"$1,813.64"
ORD0028524,1126,3,02/01/2023,02/03/2023,FULFILLED,$935.30
ORD0047685,2475,3,09/03/2022,09/06/2022,FULFILLED,"$2,263.72"
ORD0056949,1313,8,10/01/2020,,CANCELLED,$256.82
ORD0003292,400,6,11/30/2022,12/05/2022,FULFILLED,"$1,161.98"
ORD0064532,764,5,11/20/2022,,CANCELLED,$913.96
ORD0017788,1225,4,03/07/2019,03/12/2019,FULFILLED,$639.55
ORD0045990,645,6,04/06/2021,04/09/2021,FULFILLED,"$1,038.44"
ORD0018229,1323,1,06/23/2020,06/25/2020,FULFILLED,"$1,411.97"
ORD0063462,1587,5,05/02/2019,05/07/2019,RETURNED,"$1,085.38"
ORD0038440,225,9,05/14/2022,05/15/2022,FULFILLED,$24.16
ORD0017892,1643,1,08/22/2022,08/26/2022,FULFILLED,$521.90
ORD0010680,1375,4,04/22/2020,04/24/2020,FULFILLED,$250.73
ORD0028294,1222,5,10/26/2020,10/29/2020,FULFILLED,$57.20
ORD0046080,1016,7,09/21/2022,09/26/2022,FULFILLED,$36.55
ORD0018719,1414,7,11/19/2021,11/21/2021,FULFILLED,$410.10
ORD0055569,101,4,04/07/2021,04/12/2021,FULFILLED,$282.22
ORD0069637,2253,7,02/03/2020,02/04/2020,FULFILLED,"$1,422.09"
ORD0047213,1262,1,02/01/2022,02/05/2022,FULFILLED,$190.59
ORD0041361,487,1,05/22/2021,05/27/2021,FULFILLED,$405.01
ORD0036389,935,6,11/18/2020,11/21/2020,FULFILLED,"$1,041.58"
ORD0045184,1859,1,12/07/2022,12/08/2022,FULFILLED,$218.68
ORD0032545,431,3,08/24/2019,08/29/2019,FULFILLED,$646.16
ORD0064219,1873,10,07/17/2019,07/19/2019,FULFILLED,$879.66
ORD0064527,997,1,02/26/2021,02/27/2021,FULFILLED,"$2,189.03"
ORD0024188,799,9,11/18/2021,11/22/2021,FULFILLED,$510.79
ORD0038035,772,1,03/20/2019,03/25/2019,FULFILLED,$475.64
ORD0033565,2248,9,09/26/2023,09/30/2023,FULFILLED,$655.54
ORD0014155,1525,3,11/07/2023,11/08/2023,FULFILLED,$353.05
ORD0053734,1844,1,03/16/2021,03/21/2021,FULFILLED,$102.57
ORD0039592,357,10,07/27/2020,08/01/2020,FULFILLED,$618.02
ORD0058794,1506,7,01/31/2022,02/04/2022,RETURNED,$259.05
ORD0008372,568,4,09/17/2022,09/21/2022,FULFILLED,"$1,078.52"
ORD0068702,518,6,07/29/2019,08/02/2019,FULFILLED,$935.68
ORD0047980,1680,1,07/18/2022,07/23/2022,FULFILLED,$372.60
ORD0009586,45,1,12/07/2022,12/11/2022,FULFILLED,$708.31
ORD0068385,2389,6,11/03/2022,11/07/2022,FULFILLED,$601.97
ORD0001653,1360,10,10/16/2020,10/20/2020,FULFILLED,$350.35
ORD0063049,27,1,07/25/2022,07/28/2022,FULFILLED,$72.16
ORD0015088,2150,4,09/08/2020,09/10/2020,FULFILLED,"$1,423.98"
ORD0032186,1241,3,12/04/2019,12/06/2019,FULFILLED,"$1,550.81"
ORD0041600,1752,4,11/27/2020,12/02/2020,FULFILLED,"$2,046.25"
ORD0000488,2241,3,06/14/2021,06/16/2021,FULFILLED,"$1,645.34"
ORD0061907,2066,3,09/13/2019,09/15/2019,FULFILLED,$872.33
ORD0004366,1130,8,04/25/2023,04/27/2023,FULFILLED,$268.50
ORD0039124,1805,7,08/01/2019,08/02/2019,FULFILLED,"$2,668.23"
ORD0045860,343,7,10/17/2019,10/22/2019,FULFILLED,$359.99
ORD0028522,1461,4,04/01/2019,04/06/2019,FULFILLED,$443.29
ORD0061252,957,1,08/26/2020,08/31/2020,FULFILLED,"$2,114.08"
ORD0011353,250,8,11/26/2019,11/30/2019,FULFILLED,$291.40
ORD0012592,2041,1,11/01/2021,11/06/2021,FULFILLED,$119.16
ORD0002284,465,9,12/06/2022,12/07/2022,FULFILLED,$127.67
ORD0052824,212,2,10/26/2019,10/29/2019,FULFILLED,$826.27
ORD0021316,1784,6,09/18/2022,09/23/2022,FULFILLED,$576.64
ORD0042804,546,1,05/09/2022,05/12/2022,FULFILLED,$662.71
ORD0057597,1831,9,02/21/2021,02/23/2021,FULFILLED,$639.15
ORD0042272,2401,1,11/24/2022,11/29/2022,FULFILLED,$247.72
ORD0033763,2276,1,06/30/2020,07/01/2020,FULFILLED,"$1,743.69"
ORD0070277,2401,6,11/16/2021,11/20/2021,FULFILLED,"$1,203.12"
ORD0064501,514,1,01/21/2020,01/26/2020,FULFILLED,$173.42
ORD0065241,2471,4,05/30/2019,05/31/2019,FULFILLED,"$1,333.30"
ORD0013517,414,4,04/02/2023,04/03/2023,FULFILLED,$135.30
ORD0048637,202,6,03/22/2022,03/23/2022,FULFILLED,$500.70
ORD0032153,1099,1,07/18/2022,07/19/2022,FULFILLED,"$1,362.50"
ORD0061878,467,1,12/06/2021,12/07/2021,FULFILLED,$972.38
ORD0031741,1694,1,11/30/2022,12/05/2022,FULFILLED,$390.20
ORD0015062,1094,4,09/27/2023,09/29/2023,FULFILLED,$330.23
ORD0008418,2482,1,11/11/2020,11/14/2020,RETURNED,$754.99
ORD0024443,493,8,09/03/2020,09/06/2020,FULFILLED,"$1,794.17"
ORD0029054,2278,4,06/21/2019,06/25/2019,FULFILLED,$247.48
ORD0054666,179,9,05/26/2022,05/27/2022,FULFILLED,$668.05
ORD0015169,685,6,06/23/2020,06/25/2020,FULFILLED,"$1,001.98"
ORD0014162,1271,1,04/02/2019,04/05/2019,FULFILLED,$699.52
ORD0022830,1894,1,12/02/2022,12/04/2022,RETURNED,$96.88
ORD0051613,1179,3,08/24/2023,08/26/2023,FULFILLED,"$1,552.59"
ORD0056337,457,8,10/08/2019,10/12/2019,FULFILLED,$700.00
ORD0071911,476,1,06/14/2021,06/15/2021,FULFILLED,$55.02
ORD0070802,2140,1,07/25/2019,07/28/2019,FULFILLED,$517.73
ORD0038929,1562,1,06/21/2019,06/22/2019,FULFILLED,"$1,118.78"
ORD0025226,1821,3,12/17/2020,12/22/2020,FULFILLED,$549.85
ORD0027564,1309,3,12/17/2023,12/20/2023,FULFILLED,$530.29
ORD0040274,1479,4,09/05/2022,09/08/2022,RETURNED,$821.38
ORD0067003,1045,7,03/04/2023,03/05/2023,FULFILLED,$230.00
ORD0004237,1830,4,01/20/2022,01/25/2022,FULFILLED,"$1,414.96"
ORD0006716,16,4,11/01/2019,11/05/2019,FULFILLED,$972.98
ORD0059123,568,7,09/15/2022,09/16/2022,FULFILLED,$583.98
ORD0055517,1358,1,09/17/2023,09/18/2023,FULFILLED,"$1,255.16"
ORD0062246,109,9,01/26/2019,,CANCELLED,$812.30
ORD0008750,1182,5,05/23/2022,05/28/2022,FULFILLED,$752.44
ORD0017387,1376,5,11/13/2023,11/18/2023,FULFILLED,$253.44
ORD0068566,1710,8,02/12/2021,02/16/2021,FULFILLED,"$1,151.14"
ORD0029139,1830,4,02/02/2022,02/06/2022,FULFILLED,"$1,157.27"
ORD0014520,2375,1,12/07/2022,12/09/2022,RETURNED,$824.60
ORD0040188,1172,5,08/12/2022,08/17/2022,FULFILLED,$145.73
ORD0071172,812,1,12/25/2022,12/30/2022,FULFILLED,$610.12
ORD0067738,1658,8,04/01/2019,04/03/2019,FULFILLED,"$1,999.72"
ORD0060047,1204,1,04/20/2021,04/25/2021,FULFILLED,$589.11
ORD0035184,1444,9,05/24/2023,05/29/2023,RETURNED,$31.52
ORD0044765,467,9,07/16/2019,07/19/2019,FULFILLED,$931.24
ORD0037902,2461,8,09/23/2019,09/25/2019,FULFILLED,"$1,021.11"
ORD0009659,622,10,11/09/2021,11/13/2021,FULFILLED,$15.31
ORD0036118,1742,1,12/03/2020,12/06/2020,FULFILLED,$435.47
ORD0010080,782,1,01/06/2021,01/09/2021,FULFILLED,"$1,564.58"
ORD0026847,2227,5,01/18/2019,01/21/2019,FULFILLED,$412.05
ORD0021003,1866,8,12/28/2023,12/30/2023,RETURNED,"$1,256.76"
ORD0034388,591,9,01/26/2020,01/31/2020,FULFILLED,"$1,678.35"
ORD0050064,966,9,07/04/2022,07/08/2022,FULFILLED,$368.94
ORD0022981,330,10,09/29/2023,09/30/2023,FULFILLED,$66.92
ORD0052979,159,10,09/25/2019,09/26/2019,FULFILLED,"$2,152.51"
ORD0009687,2354,4,11/30/2021,12/05/2021,FULFILLED,$422.71
ORD0041971,700,9,11/02/2020,11/07/2020,FULFILLED,$725.40
ORD0070264,2121,6,07/31/2019,08/05/2019,FULFILLED,$404.66
ORD0011704,1851,4,10/12/2020,10/17/2020,FULFILLED,$763.82
ORD0038594,99,1,01/17/2019,01/21/2019,FULFILLED,$330.77
ORD0011977,1705,6,07/22/2019,07/25/2019,FULFILLED,"$1,539.64"
ORD0002293,1295,5,05/23/2022,05/25/2022,FULFILLED,$129.51
ORD0011317,397,10,06/26/2021,06/27/2021,FULFILLED,$464.68
ORD0031695,1168,4,02/20/2019,02/22/2019,FULFILLED,$995.56
ORD0049758,425,1,01/08/2021,01/09/2021,FULFILLED,$876.32
ORD0059245,1369,5,03/24/2021,03/29/2021,FULFILLED,"$1,904.41"
ORD0058450,2262,4,10/11/2023,10/13/2023,FULFILLED,$663.97
ORD0026439,713,9,08/29/2021,08/30/2021,RETURNED,$146.16
ORD0003314,959,7,07/30/2020,07/31/2020,FULFILLED,$862.28
ORD0050525,591,9,06/03/2022,06/05/2022,FULFILLED,$683.31
ORD0052312,898,5,07/31/2023,08/04/2023,FULFILLED,$286.58
ORD0051527,1711,7,09/02/2019,09/06/2019,FULFILLED,$893.31
ORD0052892,2388,1,07/08/2022,07/10/2022,FULFILLED,"$1,262.91"
ORD0018279,2089,6,01/23/2020,01/25/2020,RETURNED,$560.59
ORD0069133,2331,7,07/07/2020,07/11/2020,FULFILLED,$531.11
ORD0034794,1854,1,01/26/2022,01/29/2022,FULFILLED,$471.75
ORD0050660,1250,1,10/26/2019,10/29/2019,FULFILLED,$792.02
ORD0042387,1773,8,05/11/2022,05/14/2022,FULFILLED,$624.27
ORD0003798,922,8,11/14/2023,11/16/2023,RETURNED,$98.07
ORD0059500,1116,8,12/19/2020,12/24/2020,FULFILLED,$628.47
ORD0027680,540,3,12/11/2019,12/13/2019,FULFILLED,"$1,997.94"
ORD0039500,253,7,05/17/2023,05/18/2023,FULFILLED,$515.46
ORD0048255,936,9,07/22/2022,07/26/2022,FULFILLED,$695.16
ORD0016208,409,5,06/24/2023,06/27/2023,FULFILLED,$93.87
ORD0026228,434,8,12/07/2022,12/09/2022,FULFILLED,$622.33
ORD0060260,573,1,04/03/2023,04/07/2023,FULFILLED,$54.67
ORD0067663,1632,7,06/22/2020,06/26/2020,FULFILLED,$191.41
ORD0027169,1189,1,11/22/2019,11/25/2019,FULFILLED,$267.00
ORD0052162,506,5,01/30/2022,02/03/2022,FULFILLED,"$1,405.58"
ORD0061282,989,3,01/27/2020,01/29/2020,FULFILLED,"$1,185.16"
ORD0014083,671,1,11/05/2019,11/06/2019,RETURNED,$60.95
ORD0029934,1981,5,11/03/2023,11/08/2023,FULFILLED,$763.92
ORD0051295,231,1,05/07/2021,05/12/2021,FULFILLED,$741.96
ORD0043556,1793,10,09/18/2022,09/21/2022,FULFILLED,$364.98
ORD0023368,1824,1,01/18/2022,01/20/2022,FULFILLED,"$1,204.02"
ORD0020841,2106,4,11/26/2019,12/01/2019,FULFILLED,$980.66
ORD0056979,1004,6,10/31/2023,11/05/2023,FULFILLED,"$1,477.06"
ORD0066597,861,2,05/25/2020,05/28/2020,FULFILLED,$416.05
ORD0038844,660,1,12/07/2021,12/09/2021,FULFILLED,$411.36
ORD0041351,48,3,07/09/2019,07/12/2019,FULFILLED,$645.82
ORD0057780,1901,10,01/13/2021,01/14/2021,FULFILLED,$371.93
ORD0015797,296,5,07/06/2019,07/10/2019,FULFILLED,$304.16
ORD0021822,138,6,10/24/2020,10/25/2020,FULFILLED,$554.35
ORD0019348,1689,8,11/15/2023,11/19/2023,FULFILLED,$221.73
ORD0048557,1780,6,07/08/2021,07/13/2021,FULFILLED,$348.01
ORD0012299,2221,1,07/24/2019,07/25/2019,FULFILLED,$737.60
ORD0054514,134,1,12/06/2021,12/08/2021,FULFILLED,$452.18
ORD0060691,1336,6,06/17/2019,06/19/2019,FULFILLED,$69.73
ORD0002296,930,1,11/29/2022,12/01/2022,RETURNED,$706.34
ORD0032548,2346,4,05/10/2022,05/14/2022,FULFILLED,"$1,214.34"
ORD0025144,556,7,01/25/2023,01/27/2023,FULFILLED,"$2,440.42"
ORD0034596,682,1,05/15/2022,05/19/2022,FULFILLED,$73.64
ORD0062502,2384,3,10/16/2020,10/18/2020,FULFILLED,$70.30
ORD0067775,2116,1,09/13/2021,09/14/2021,RETURNED,"$2,105.58"
ORD0037308,83,5,06/26/2021,06/29/2021,FULFILLED,"$1,476.26"
ORD0059388,384,1,05/11/2023,05/12/2023,FULFILLED,"$1,213.01"
ORD0054149,9,5,12/02/2020,12/05/2020,FULFILLED,$101.64
ORD0066428,81,4,11/11/2023,11/13/2023,FULFILLED,$124.36
ORD0022108,1837,9,01/04/2019,01/06/2019,FULFILLED,$91.60
ORD0062367,1894,1,01/23/2019,01/25/2019,FULFILLED,$160.08
ORD0007213,409,6,03/16/2020,03/17/2020,FULFILLED,$507.76
ORD0051024,1902,1,04/29/2021,05/04/2021,RETURNED,"$1,427.58"
ORD0070481,1323,8,05/26/2020,05/30/2020,FULFILLED,"$1,121.93"
ORD0056360,1557,4,01/07/2022,01/09/2022,FULFILLED,$339.72
ORD0002381,1943,6,12/12/2019,12/13/2019,FULFILLED,$204.68
ORD0035978,164,1,10/11/2019,10/14/2019,FULFILLED,"$1,076.53"
ORD0050650,84,1,12/26/2022,12/28/2022,FULFILLED,"$1,609.42"
ORD0054394,341,7,03/30/2022,04/01/2022,FULFILLED,$850.87
ORD0051049,636,1,08/18/2020,08/22/2020,FULFILLED,"$1,019.75"
ORD0045503,399,9,07/11/2023,07/16/2023,RETURNED,"$1,774.17"
ORD0065051,218,8,11/03/2022,11/05/2022,RETURNED,$345.96
ORD0071462,1373,1,05/27/2022,05/30/2022,FULFILLED,$798.94
ORD0005994,2138,8,12/10/2020,12/15/2020,FULFILLED,$342.16
ORD0041129,928,6,08/02/2021,08/05/2021,FULFILLED,$166.08
ORD0059226,50,1,11/26/2021,11/30/2021,FULFILLED,$738.35
ORD0062587,207,4,06/09/2021,06/10/2021,FULFILLED,$234.63
ORD0035371,2231,4,11/23/2023,,CANCELLED,$914.27
ORD0059766,728,6,02/01/2023,02/06/2023,RETURNED,$277.78
ORD0027376,1201,3,10/12/2022,10/13/2022,FULFILLED,"$2,729.14"
ORD0035440,2467,8,04/28/2020,04/30/2020,FULFILLED,$20.32
ORD0003510,1720,1,09/03/2023,09/05/2023,FULFILLED,$518.00
ORD0058766,242,1,08/15/2020,08/17/2020,FULFILLED,$622.93
ORD0047153,54,3,02/20/2019,02/24/2019,FULFILLED,"$1,303.34"
ORD0017878,1856,3,11/02/2023,11/06/2023,FULFILLED,"$1,465.76"
ORD0006465,263,9,10/14/2022,10/17/2022,FULFILLED,"$7,243.93"
ORD0053474,759,8,08/02/2021,08/05/2021,FULFILLED,$273.10
ORD0001959,1881,1,08/02/2022,08/06/2022,RETURNED,$221.65
ORD0043792,1806,1,01/13/2022,01/18/2022,FULFILLED,$374.00
ORD0069142,1820,5,11/06/2019,11/11/2019,FULFILLED,$329.54
ORD0011996,190,1,07/27/2019,07/28/2019,FULFILLED,$744.90
ORD0060662,739,7,11/07/2020,11/12/2020,FULFILLED,"$1,120.16"
ORD0031494,2122,1,06/01/2019,06/02/2019,FULFILLED,"$2,218.56"
ORD0066713,1799,1,12/03/2020,12/08/2020,FULFILLED,$771.76
ORD0068535,666,8,08/26/2019,08/29/2019,FULFILLED,$697.35
ORD0047071,178,5,08/09/2020,08/13/2020,FULFILLED,$344.38
ORD0029850,2454,1,09/03/2019,09/04/2019,FULFILLED,"$1,106.51"
ORD0066698,1686,1,01/25/2023,01/26/2023,FULFILLED,"$1,742.63"
ORD0023905,202,3,05/19/2021,05/21/2021,FULFILLED,$579.36
ORD0054058,2399,1,12/20/2022,12/24/2022,FULFILLED,$245.15
ORD0001512,1953,3,09/30/2019,10/05/2019,FULFILLED,$182.94
ORD0056632,2041,2,03/13/2020,03/17/2020,FULFILLED,"$1,084.38"
ORD0051111,123,7,12/10/2021,12/12/2021,FULFILLED,$896.47
ORD0010096,168,6,09/22/2020,09/26/2020,FULFILLED,"$1,813.99"
ORD0059783,382,1,04/07/2021,04/10/2021,FULFILLED,"$1,097.24"
ORD0024746,1300,7,08/10/2021,08/14/2021,FULFILLED,$976.80
ORD0009616,1806,6,05/12/2023,05/16/2023,FULFILLED,$996.03
ORD0026270,2275,4,11/25/2023,11/27/2023,RETURNED,"$1,502.68"
ORD0052479,1235,4,07/20/2022,07/24/2022,FULFILLED,$143.19
ORD0004876,2265,6,06/27/2022,06/28/2022,FULFILLED,$864.31
ORD0008967,874,8,09/16/2021,09/20/2021,FULFILLED,$31.02
ORD0008191,1139,6,01/26/2023,01/27/2023,RETURNED,$118.40
ORD0019255,1385,1,04/18/2019,04/22/2019,FULFILLED,"$1,649.94"
ORD0042603,463,1,05/06/2021,05/07/2021,FULFILLED,"$1,136.20"
ORD0020192,267,3,07/06/2020,07/11/2020,FULFILLED,$147.31
ORD0063206,1912,1,08/08/2022,08/11/2022,FULFILLED,$692.08
ORD0063499,1013,1,05/24/2022,05/27/2022,FULFILLED,$738.30
ORD0010640,540,9,09/14/2021,09/15/2021,FULFILLED,$277.84
ORD0014079,199,7,03/03/2023,03/08/2023,FULFILLED,$665.61
ORD0035946,738,4,10/14/2019,10/18/2019,FULFILLED,$888.35
ORD0056936,511,6,03/16/2021,03/20/2021,FULFILLED,$131.40
ORD0022569,662,9,03/06/2023,03/11/2023,FULFILLED,$277.75
ORD0070853,2226,4,10/08/2020,10/12/2020,FULFILLED,"$1,971.68"
ORD0005815,1769,8,12/09/2020,12/13/2020,FULFILLED,$518.42
ORD0023361,1970,1,03/01/2021,03/02/2021,FULFILLED,$480.71
ORD0018604,652,2,02/17/2020,02/20/2020,FULFILLED,$341.27
ORD0044333,22,1,11/13/2019,11/17/2019,FULFILLED,$62.04
ORD0062556,89,8,01/24/2022,01/28/2022,FULFILLED,$676.77
ORD0070965,1529,4,04/28/2019,04/29/2019,FULFILLED,$416.73
ORD0024173,1805,10,05/27/2020,05/29/2020,FULFILLED,$345.01
ORD0055432,1635,7,09/19/2022,09/22/2022,FULFILLED,$974.60
ORD0044888,350,10,12/22/2021,12/23/2021,FULFILLED,$766.88
ORD0044355,2228,3,05/16/2023,05/18/2023,FULFILLED,$355.36
ORD0065669,1108,4,09/23/2022,09/25/2022,FULFILLED,"$1,414.69"
ORD0033886,175,4,05/14/2021,05/18/2021,FULFILLED,$984.88
ORD0006332,791,9,02/23/2021,02/28/2021,FULFILLED,$46.20
ORD0000087,1950,4,09/20/2020,09/24/2020,FULFILLED,$636.43
ORD0022989,1818,10,08/19/2020,08/24/2020,FULFILLED,$168.66
ORD0007071,1383,5,02/23/2022,02/25/2022,FULFILLED,"$1,235.88"
ORD0018545,2095,7,11/13/2019,,CANCELLED,$316.80
ORD0043388,1883,6,03/24/2022,03/26/2022,FULFILLED,$157.92
ORD0010492,1704,10,02/26/2021,03/03/2021,FULFILLED,$198.50
ORD0016450,132,6,11/08/2019,11/09/2019,FULFILLED,$364.76
ORD0025172,1975,3,06/26/2019,06/28/2019,FULFILLED,$234.27
ORD0046876,2200,4,01/29/2021,01/30/2021,FULFILLED,"$1,534.10"
ORD0024881,752,8,12/06/2019,12/10/2019,FULFILLED,$242.12
ORD0023335,1392,8,11/16/2021,11/19/2021,FULFILLED,"$3,416.65"
ORD0006919,117,1,02/27/2020,03/03/2020,FULFILLED,$497.08
ORD0050752,1319,3,08/01/2023,08/05/2023,FULFILLED,$475.41
ORD0033998,1595,7,10/11/2023,,CANCELLED,$677.74
ORD0007625,357,7,03/09/2020,03/10/2020,FULFILLED,$225.42
ORD0008960,863,6,08/10/2022,08/13/2022,FULFILLED,$320.32
ORD0013578,1477,8,05/02/2020,05/04/2020,FULFILLED,"$2,618.39"
ORD0034914,2165,3,03/14/2019,03/18/2019,FULFILLED,$547.76
ORD0058203,1780,10,02/27/2023,03/01/2023,FULFILLED,$920.01
ORD0027024,94,8,04/08/2021,04/12/2021,FULFILLED,$487.60
ORD0045316,1501,8,11/21/2023,11/26/2023,FULFILLED,"$3,081.71"
ORD0057422,2065,9,03/09/2023,03/12/2023,FULFILLED,$771.34
ORD0015564,1510,4,12/15/2021,12/16/2021,FULFILLED,"$1,061.99"
ORD0067994,136,5,02/07/2020,02/11/2020,FULFILLED,"$1,867.21"
ORD0009721,2133,4,02/20/2020,02/21/2020,FULFILLED,"$1,724.35"
ORD0000448,2180,9,11/04/2019,11/09/2019,FULFILLED,"$1,961.53"
ORD0032825,837,1,11/09/2019,11/13/2019,FULFILLED,$67.27
ORD0050234,1743,6,09/06/2022,09/08/2022,FULFILLED,$780.76
ORD0018326,1358,1,01/23/2020,01/24/2020,FULFILLED,$780.98
ORD0032406,1247,10,03/10/2021,03/14/2021,RETURNED,$765.53
ORD0010872,1812,9,06/14/2023,06/19/2023,FULFILLED,$547.46
ORD0044137,161,9,06/07/2022,06/10/2022,FULFILLED,"$1,859.49"
ORD0037693,465,3,06/28/2023,07/01/2023,FULFILLED,$521.59
ORD0028789,2116,10,04/04/2019,04/08/2019,FULFILLED,$672.78
ORD0008651,1665,5,10/23/2019,10/26/2019,FULFILLED,$252.42
ORD0037464,1967,5,05/28/2023,06/01/2023,RETURNED,"$1,082.34"
