event_id,machine_id,event_date,event_type,failure_mode,downtime_hours,repair_cost
2588,33,2019-03-30,Preventive,,3.1,281.35
2589,33,2019-04-14,Failure,Control fault,4.3,1461.23
2590,33,2019-04-27,Preventive,,2.2,841.55
2591,33,2019-05-29,Failure,Motor overheat,5.2,2485.0
2592,33,2019-05-31,Preventive,,2.4,457.32
2593,33,2019-06-30,Preventive,,3.0,604.38
2594,33,2019-07-30,Preventive,,1.5,256.66
2595,33,2019-08-26,Preventive,,3.3,828.84
2596,33,2019-09-21,Preventive,,1.7,505.57
2597,33,2019-10-17,Preventive,,1.5,625.66
2598,33,2019-11-20,Preventive,,3.9,519.58
2599,33,2019-12-24,Preventive,,2.5,593.65
2600,33,2020-01-19,Preventive,,3.2,265.71
2601,33,2020-02-15,Preventive,,2.9,751.82
2602,33,2020-03-10,Failure,Control fault,2.4,1842.21
2603,33,2020-03-13,Preventive,,3.0,385.89
2604,33,2020-03-30,Failure,Hydraulic leak,1.2,3157.14
2605,33,2020-04-04,Failure,Roller misalignment,2.2,267.63
2606,33,2020-04-09,Preventive,,1.6,710.5
2607,33,2020-05-07,Preventive,,3.5,813.8
2608,33,2020-06-08,Preventive,,2.5,417.34
2609,33,2020-07-04,Preventive,,1.5,830.22
2610,33,2020-08-01,Preventive,,4.0,781.76
2611,33,2020-09-04,Preventive,,2.0,469.05
2612,33,2020-09-21,Failure,Motor overheat,6.1,1701.91
2613,33,2020-09-30,Failure,Hydraulic leak,1.4,2283.84
2614,33,2020-10-07,Preventive,,1.5,394.72
2615,33,2020-11-08,Preventive,,2.8,826.98
2616,33,2020-11-20,Failure,Hydraulic leak,8.4,1275.04
2617,33,2020-12-11,Preventive,,3.9,655.62
2618,33,2021-01-13,Preventive,,3.2,308.31
2619,33,2021-02-02,Failure,Control fault,2.5,1489.54
2620,33,2021-02-10,Preventive,,2.1,541.73
2621,33,2021-03-12,Preventive,,3.2,539.02
2622,33,2021-03-15,Failure,Hydraulic leak,1.0,1267.4
2623,33,2021-04-14,Preventive,,1.9,496.2
2624,33,2021-05-17,Preventive,,3.5,608.46
2625,33,2021-06-19,Preventive,,3.2,274.02
2626,33,2021-07-21,Preventive,,3.9,845.28
2627,33,2021-08-20,Preventive,,2.1,354.82
2628,33,2021-09-17,Preventive,,3.7,716.42
2629,33,2021-10-17,Preventive,,1.4,586.98
2630,33,2021-11-17,Preventive,,3.6,336.71
2631,33,2021-11-22,Failure,Bearing wear,2.7,3853.23
2632,33,2021-12-14,Preventive,,1.5,830.39
2633,33,2022-01-12,Preventive,,3.6,341.52
2634,33,2022-02-09,Preventive,,1.1,865.55
2635,33,2022-03-11,Preventive,,3.0,460.62
2636,33,2022-04-12,Preventive,,1.9,726.04
2637,33,2022-05-16,Preventive,,1.6,298.13
2638,33,2022-06-16,Preventive,,2.1,810.19
2639,33,2022-07-16,Preventive,,3.1,324.0
2640,33,2022-08-18,Preventive,,3.4,788.74
2641,33,2022-09-15,Preventive,,1.5,710.0
2642,33,2022-10-11,Preventive,,2.9,361.98
2643,33,2022-11-11,Preventive,,1.6,514.17
2644,33,2022-12-01,Failure,Hydraulic leak,3.3,1112.72
2645,33,2022-12-03,Failure,Hydraulic leak,5.6,3199.92
2646,33,2022-12-15,Preventive,,2.8,265.92
2647,33,2023-01-17,Preventive,,2.3,628.13
2648,33,2023-02-12,Preventive,,3.3,779.26
2649,33,2023-03-14,Preventive,,1.9,379.83
2650,33,2023-04-12,Preventive,,3.5,323.8
2651,33,2023-05-12,Preventive,,2.9,475.52
2652,33,2023-06-08,Preventive,,1.3,693.0
2653,33,2023-07-05,Preventive,,2.5,571.78
2654,33,2023-07-30,Failure,Hydraulic leak,3.6,1410.28
2655,33,2023-08-04,Preventive,,3.2,498.5
2656,33,2023-08-10,Failure,Bearing wear,1.5,971.65
2657,33,2023-08-30,Preventive,,2.8,300.38
2658,33,2023-10-02,Preventive,,3.1,853.45
2659,33,2023-11-01,Preventive,,1.1,401.51
2660,33,2023-11-27,Preventive,,1.5,809.9
2661,33,2023-12-29,Preventive,,1.4,339.93
2662,34,2019-01-18,Preventive,,3.9,435.63
2663,34,2019-02-16,Failure,Web break,5.2,1541.02
2664,34,2019-02-20,Preventive,,2.4,599.3
2665,34,2019-02-27,Failure,Web break,2.0,1265.34
2666,34,2019-03-21,Preventive,,1.7,890.81
2667,34,2019-04-19,Preventive,,2.1,342.63
2668,34,2019-04-27,Failure,Roller misalignment,4.0,3582.81
2669,34,2019-05-16,Preventive,,1.7,425.86
2670,34,2019-05-16,Failure,Blade dull,1.6,1692.18
2671,34,2019-05-17,Failure,Bearing wear,1.9,786.48
2672,34,2019-05-25,Failure,Hydraulic leak,10.6,764.18
2673,34,2019-06-14,Preventive,,1.3,890.69
2674,34,2019-07-14,Preventive,,2.6,461.92
2675,34,2019-08-11,Preventive,,3.2,228.73
2676,34,2019-09-12,Preventive,,2.7,518.97
2677,34,2019-10-11,Preventive,,1.7,641.72
2678,34,2019-11-11,Preventive,,1.2,741.47
2679,34,2019-12-13,Preventive,,2.3,302.45
2680,34,2020-01-10,Preventive,,2.6,719.15
2681,34,2020-02-06,Preventive,,2.7,308.18
2682,34,2020-03-11,Preventive,,1.3,846.69
2683,34,2020-03-11,Failure,Motor overheat,1.7,5568.74
2684,34,2020-04-07,Preventive,,3.3,724.91
2685,34,2020-05-07,Failure,Bearing wear,5.7,477.01
2686,34,2020-05-11,Preventive,,3.1,621.26
2687,34,2020-06-07,Preventive,,3.7,297.71
2688,34,2020-07-06,Preventive,,2.6,391.92
2689,34,2020-08-08,Preventive,,3.9,771.5
2690,34,2020-08-28,Failure,Bearing wear,3.0,1312.16
2691,34,2020-09-07,Preventive,,4.0,324.44
2692,34,2020-10-03,Failure,Blade dull,4.3,984.81
2693,34,2020-10-07,Preventive,,2.3,229.91
2694,34,2020-11-05,Preventive,,3.5,417.36
2695,34,2020-12-02,Preventive,,1.3,231.52
2696,34,2021-01-02,Preventive,,3.1,265.77
2697,34,2021-01-08,Failure,Control fault,1.0,1276.18
2698,34,2021-01-28,Preventive,,1.7,842.6
2699,34,2021-02-04,Failure,Bearing wear,3.8,1506.44
2700,34,2021-02-25,Preventive,,1.5,341.09
2701,34,2021-03-23,Failure,Bearing wear,0.8,662.84
2702,34,2021-03-28,Preventive,,2.0,330.05
2703,34,2021-04-29,Preventive,,2.9,825.01
2704,34,2021-05-04,Failure,Motor overheat,1.3,1548.47
2705,34,2021-05-26,Preventive,,1.5,645.12
2706,34,2021-06-22,Preventive,,3.4,576.42
2707,34,2021-06-28,Failure,Motor overheat,3.2,1184.82
2708,34,2021-07-09,Failure,Blade dull,2.2,1580.27
2709,34,2021-07-21,Preventive,,2.2,432.56
2710,34,2021-08-18,Preventive,,1.3,293.95
2711,34,2021-08-21,Failure,Roller misalignment,5.9,1503.26
2712,34,2021-09-18,Preventive,,2.4,548.28
2713,34,2021-10-19,Preventive,,2.4,240.55
2714,34,2021-11-17,Preventive,,3.9,336.02
2715,34,2021-12-19,Preventive,,1.1,790.61
2716,34,2022-01-21,Preventive,,3.2,236.99
2717,34,2022-02-06,Failure,Control fault,4.9,2024.13
2718,34,2022-02-17,Preventive,,1.8,338.04
2719,34,2022-03-20,Preventive,,1.3,872.16
2720,34,2022-04-17,Preventive,,2.7,556.58
2721,34,2022-05-18,Preventive,,2.0,665.68
2722,34,2022-06-13,Failure,Roller misalignment,1.1,3453.47
2723,34,2022-06-17,Preventive,,3.6,512.55
2724,34,2022-07-16,Preventive,,2.9,460.9
2725,34,2022-08-18,Preventive,,2.0,646.34
2726,34,2022-09-17,Preventive,,2.6,572.39
2727,34,2022-09-29,Failure,Hydraulic leak,2.3,1635.85
2728,34,2022-10-14,Preventive,,1.7,257.91
2729,34,2022-11-13,Preventive,,1.4,480.88
2730,34,2022-12-15,Preventive,,2.9,841.11
2731,34,2022-12-18,Failure,Motor overheat,2.1,1516.19
2732,34,2023-01-14,Preventive,,3.6,601.25
2733,34,2023-02-07,Failure,Blade dull,5.8,2067.59
2734,34,2023-02-16,Preventive,,3.6,256.58
2735,34,2023-03-01,Failure,Bearing wear,1.2,2288.96
2736,34,2023-03-15,Failure,Motor overheat,2.5,656.64
2737,34,2023-03-21,Preventive,,1.8,436.29
2738,34,2023-03-29,Failure,Blade dull,7.7,2541.69
2739,34,2023-04-23,Preventive,,3.8,330.54
2740,34,2023-04-23,Failure,Motor overheat,3.2,1902.92
2741,34,2023-05-21,Preventive,,3.7,682.32
2742,34,2023-06-16,Preventive,,1.4,499.73
2743,34,2023-07-20,Preventive,,1.7,338.66
2744,34,2023-08-17,Preventive,,1.9,629.94
2745,34,2023-09-12,Preventive,,3.4,745.19
2746,34,2023-10-10,Preventive,,1.1,559.58
2747,34,2023-11-13,Preventive,,3.2,495.31
2748,34,2023-11-13,Failure,Web break,2.5,1043.2
2749,34,2023-11-27,Failure,Blade dull,7.5,1182.52
2750,34,2023-12-09,Preventive,,2.4,204.07
2751,34,2023-12-13,Failure,Web break,5.2,656.74
2752,34,2023-12-24,Failure,Hydraulic leak,2.9,1904.59
2753,35,2019-01-16,Preventive,,2.5,860.74
2754,35,2019-02-12,Preventive,,2.3,298.54
2755,35,2019-03-15,Preventive,,4.0,777.15
2756,35,2019-04-17,Preventive,,2.8,540.35
2757,35,2019-05-21,Preventive,,2.4,718.77
2758,35,2019-06-24,Preventive,,2.4,630.69
2759,35,2019-07-25,Preventive,,1.6,275.53
2760,35,2019-07-30,Failure,Bearing wear,3.5,2192.22
2761,35,2019-08-09,Failure,Roller misalignment,4.3,2825.03
2762,35,2019-08-22,Preventive,,1.3,889.64
2763,35,2019-09-21,Preventive,,1.2,368.38
2764,35,2019-10-07,Failure,Web break,5.2,1643.7
2765,35,2019-10-09,Failure,Blade dull,4.5,2940.64
2766,35,2019-10-11,Failure,Web break,2.9,3638.21
2767,35,2019-10-22,Preventive,,1.3,426.8
2768,35,2019-10-24,Failure,Blade dull,4.4,341.77
2769,35,2019-11-24,Preventive,,1.7,744.1
2770,35,2019-12-24,Preventive,,1.2,458.55
2771,35,2020-01-04,Failure,Roller misalignment,7.1,734.36
2772,35,2020-01-25,Preventive,,2.4,383.28
2773,35,2020-02-05,Failure,Hydraulic leak,1.6,2152.68
2774,35,2020-02-14,Failure,Control fault,1.8,1829.73
2775,35,2020-02-25,Preventive,,1.7,796.73
2776,35,2020-03-01,Failure,Blade dull,3.5,2187.07
2777,35,2020-03-25,Preventive,,3.3,822.38
2778,35,2020-04-27,Preventive,,1.6,676.51
2779,35,2020-05-28,Preventive,,2.3,725.11
2780,35,2020-06-22,Failure,Roller misalignment,9.4,1208.34
2781,35,2020-06-26,Preventive,,1.4,668.76
2782,35,2020-07-22,Preventive,,2.6,286.05
2783,35,2020-08-01,Failure,Hydraulic leak,1.7,1278.83
2784,35,2020-08-17,Preventive,,3.9,667.04
2785,35,2020-09-13,Preventive,,1.7,367.96
2786,35,2020-10-09,Preventive,,1.8,420.71
2787,35,2020-11-08,Preventive,,2.0,569.83
2788,35,2020-12-10,Preventive,,2.0,806.34
2789,35,2021-01-10,Preventive,,3.4,538.45
2790,35,2021-02-12,Preventive,,3.1,416.83
2791,35,2021-03-15,Preventive,,3.4,713.07
2792,35,2021-04-12,Failure,Web break,4.2,569.06
2793,35,2021-04-18,Preventive,,2.2,236.92
2794,35,2021-05-20,Preventive,,2.7,338.53
2795,35,2021-06-10,Failure,Bearing wear,3.9,6492.58
2796,35,2021-06-21,Preventive,,1.5,495.6
2797,35,2021-07-19,Preventive,,1.3,461.41
2798,35,2021-08-18,Preventive,,1.8,638.81
2799,35,2021-08-25,Failure,Motor overheat,4.3,978.7
2800,35,2021-09-14,Preventive,,2.4,478.83
2801,35,2021-10-11,Preventive,,3.2,725.96
2802,35,2021-11-10,Preventive,,3.4,755.11
2803,35,2021-12-12,Preventive,,2.4,586.71
2804,35,2022-01-15,Preventive,,1.5,265.8
2805,35,2022-02-12,Preventive,,2.4,304.67
2806,35,2022-03-07,Failure,Hydraulic leak,2.7,938.5
2807,35,2022-03-10,Preventive,,1.8,284.02
2808,35,2022-04-07,Preventive,,2.8,558.49
2809,35,2022-05-04,Preventive,,1.1,304.32
2810,35,2022-06-03,Preventive,,3.6,522.44
2811,35,2022-06-22,Failure,Motor overheat,5.0,980.98
2812,35,2022-07-05,Preventive,,2.0,314.52
2813,35,2022-08-04,Preventive,,1.1,223.91
2814,35,2022-09-05,Preventive,,2.7,801.47
2815,35,2022-10-09,Preventive,,3.9,832.63
2816,35,2022-10-13,Failure,Roller misalignment,8.5,7751.36
2817,35,2022-11-05,Preventive,,2.4,873.33
2818,35,2022-12-02,Preventive,,3.2,687.18
2819,35,2023-01-05,Preventive,,2.4,361.53
2820,35,2023-01-08,Failure,Motor overheat,3.4,2326.97
2821,35,2023-01-30,Failure,Hydraulic leak,3.4,1429.42
2822,35,2023-02-08,Preventive,,1.8,815.03
2823,35,2023-03-03,Failure,Hydraulic leak,2.7,1039.41
2824,35,2023-03-07,Preventive,,3.8,320.67
2825,35,2023-03-07,Failure,Hydraulic leak,2.8,4786.8
2826,35,2023-04-08,Preventive,,2.0,349.95
2827,35,2023-05-12,Preventive,,1.3,316.56
2828,35,2023-06-08,Preventive,,3.1,413.04
2829,35,2023-07-09,Preventive,,3.3,669.19
2830,35,2023-08-11,Preventive,,3.1,819.94
2831,35,2023-09-14,Preventive,,1.9,253.3
2832,35,2023-09-25,Failure,Motor overheat,2.6,2783.1
2833,35,2023-10-11,Preventive,,2.7,303.16
2834,35,2023-11-09,Preventive,,2.5,703.34
2835,35,2023-12-05,Preventive,,1.1,478.64
2836,36,2019-01-07,Preventive,,1.3,212.54
2837,36,2019-02-10,Preventive,,2.5,252.69
2838,36,2019-03-01,Failure,Hydraulic leak,2.3,895.49
2839,36,2019-03-15,Preventive,,2.5,339.21
2840,36,2019-04-10,Preventive,,1.9,825.88
2841,36,2019-05-11,Preventive,,1.4,460.43
2842,36,2019-06-08,Preventive,,2.8,641.13
2843,36,2019-07-06,Preventive,,2.4,536.54
2844,36,2019-08-09,Preventive,,2.3,809.4
2845,36,2019-09-08,Failure,Blade dull,2.4,1286.17
2846,36,2019-09-09,Preventive,,2.8,588.74
2847,36,2019-10-08,Preventive,,3.7,871.8
2848,36,2019-10-08,Failure,Roller misalignment,6.0,1540.09
2849,36,2019-11-10,Preventive,,2.0,617.88
2850,36,2019-12-14,Preventive,,1.4,680.1
2851,36,2020-01-17,Preventive,,3.1,738.54
2852,36,2020-02-13,Preventive,,2.0,872.36
2853,36,2020-03-15,Failure,Web break,1.8,1116.89
2854,36,2020-03-16,Preventive,,3.5,227.62
2855,36,2020-04-17,Preventive,,2.5,717.28
2856,36,2020-05-14,Preventive,,2.6,777.76
2857,36,2020-06-12,Preventive,,3.8,630.12
2858,36,2020-07-13,Preventive,,2.0,420.41
2859,36,2020-08-10,Preventive,,2.8,580.2
2860,36,2020-09-12,Preventive,,2.4,803.06
2861,36,2020-09-12,Failure,Web break,6.6,2677.34
2862,36,2020-10-14,Preventive,,3.9,336.82
2863,36,2020-11-15,Preventive,,1.7,863.39
2864,36,2020-12-17,Preventive,,2.4,780.93
2865,36,2021-01-12,Preventive,,2.6,858.85
2866,36,2021-02-11,Preventive,,3.0,610.31
2867,36,2021-02-20,Failure,Hydraulic leak,3.7,2794.78
2868,36,2021-03-09,Failure,Web break,3.1,6465.09
2869,36,2021-03-15,Preventive,,3.2,818.24
2870,36,2021-04-16,Preventive,,2.0,288.67
2871,36,2021-05-20,Preventive,,2.5,578.87
2872,36,2021-06-22,Preventive,,3.2,338.56
2873,36,2021-07-19,Preventive,,1.2,599.61
2874,36,2021-08-16,Preventive,,3.4,391.81
2875,36,2021-09-19,Preventive,,1.8,535.3
2876,36,2021-10-14,Failure,Web break,3.4,2239.02
2877,36,2021-10-20,Failure,Hydraulic leak,3.8,2496.59
2878,36,2021-10-21,Preventive,,2.1,429.08
2879,36,2021-11-16,Preventive,,1.0,359.24
2880,36,2021-11-16,Failure,Web break,2.6,7121.53
2881,36,2021-12-15,Preventive,,3.4,514.36
2882,36,2022-01-16,Preventive,,1.6,554.71
2883,36,2022-02-15,Preventive,,1.5,616.64
2884,36,2022-03-20,Preventive,,3.3,683.61
2885,36,2022-04-16,Preventive,,3.3,652.67
2886,36,2022-05-20,Preventive,,2.0,281.96
2887,36,2022-06-09,Failure,Roller misalignment,3.5,2111.55
2888,36,2022-06-23,Preventive,,2.9,442.51
2889,36,2022-07-21,Preventive,,1.2,418.56
2890,36,2022-08-24,Preventive,,2.3,407.95
2891,36,2022-09-21,Preventive,,1.6,475.91
2892,36,2022-09-26,Failure,Motor overheat,9.5,6471.79
2893,36,2022-10-18,Preventive,,1.7,324.5
2894,36,2022-11-21,Preventive,,1.4,344.29
2895,36,2022-12-23,Preventive,,2.5,379.26
2896,36,2023-01-24,Preventive,,2.7,485.93
2897,36,2023-02-10,Failure,Motor overheat,3.5,4029.8
2898,36,2023-02-19,Preventive,,1.5,569.41
2899,36,2023-03-18,Preventive,,3.6,508.82
2900,36,2023-04-13,Preventive,,3.6,612.99
2901,36,2023-05-14,Preventive,,2.7,748.13
2902,36,2023-06-16,Preventive,,3.6,822.43
2903,36,2023-07-17,Preventive,,1.1,289.97
2904,36,2023-08-13,Preventive,,3.0,458.21
2905,36,2023-09-13,Preventive,,2.6,205.53
2906,36,2023-10-13,Preventive,,1.7,716.1
2907,36,2023-11-08,Preventive,,3.2,257.63
2908,36,2023-12-07,Preventive,,2.6,887.07
2909,37,2019-01-10,Preventive,,3.2,693.74
2910,37,2019-02-06,Preventive,,2.9,390.19
2911,37,2019-03-05,Failure,Hydraulic leak,2.9,484.35
2912,37,2019-03-11,Preventive,,1.8,325.13
2913,37,2019-04-10,Preventive,,3.5,877.09
2914,37,2019-05-12,Preventive,,2.7,577.11
2915,37,2019-06-07,Failure,Blade dull,2.3,1963.57
2916,37,2019-06-13,Preventive,,1.4,579.41
2917,37,2019-07-10,Preventive,,1.7,326.14
2918,37,2019-08-05,Preventive,,3.3,544.36
2919,37,2019-08-07,Failure,Web break,1.4,2196.15
2920,37,2019-09-01,Preventive,,2.8,725.87
2921,37,2019-10-02,Preventive,,1.2,537.14
2922,37,2019-10-28,Preventive,,1.1,840.56
2923,37,2019-11-28,Preventive,,1.0,547.82
2924,37,2020-01-01,Preventive,,2.5,749.62
2925,37,2020-02-03,Preventive,,1.7,886.22
2926,37,2020-03-03,Preventive,,1.7,834.23
2927,37,2020-03-16,Failure,Web break,10.6,1622.24
2928,37,2020-04-05,Preventive,,2.3,364.14
2929,37,2020-04-23,Failure,Web break,3.3,1694.19
2930,37,2020-05-08,Preventive,,3.4,450.07
2931,37,2020-05-12,Failure,Control fault,1.2,1815.51
2932,37,2020-06-10,Preventive,,1.2,862.52
2933,37,2020-07-08,Preventive,,1.5,702.41
2934,37,2020-08-11,Preventive,,2.6,526.91
2935,37,2020-09-12,Preventive,,1.6,660.07
2936,37,2020-10-13,Preventive,,3.4,457.95
2937,37,2020-11-14,Preventive,,2.0,750.59
2938,37,2020-12-10,Preventive,,1.0,693.19
2939,37,2020-12-19,Failure,Roller misalignment,1.4,2817.15
2940,37,2021-01-07,Preventive,,1.7,828.25
2941,37,2021-02-07,Preventive,,2.1,780.8
2942,37,2021-03-11,Preventive,,1.8,293.11
2943,37,2021-03-15,Failure,Roller misalignment,1.3,1585.66
2944,37,2021-04-10,Preventive,,1.0,484.43
2945,37,2021-05-08,Preventive,,2.5,762.47
2946,37,2021-06-10,Preventive,,3.1,443.32
2947,37,2021-07-12,Preventive,,2.5,797.1
2948,37,2021-08-08,Preventive,,1.9,450.66
2949,37,2021-08-14,Failure,Web break,1.5,3763.85
2950,37,2021-09-05,Preventive,,2.7,583.15
2951,37,2021-10-02,Preventive,,1.2,794.35
2952,37,2021-10-29,Preventive,,3.8,203.39
2953,37,2021-11-28,Preventive,,3.7,840.19
2954,37,2021-12-28,Preventive,,1.1,473.01
2955,37,2022-01-27,Preventive,,1.7,451.8
2956,37,2022-02-23,Preventive,,2.6,828.52
2957,37,2022-03-24,Preventive,,1.6,759.15
2958,37,2022-04-05,Failure,Web break,4.6,1876.41
2959,37,2022-04-27,Preventive,,2.6,678.18
2960,37,2022-05-10,Failure,Motor overheat,2.2,917.6
2961,37,2022-05-26,Preventive,,3.9,312.93
2962,37,2022-06-26,Preventive,,3.6,641.69
2963,37,2022-07-24,Preventive,,4.0,594.14
2964,37,2022-08-27,Preventive,,3.0,788.29
2965,37,2022-09-11,Failure,Bearing wear,1.6,825.56
2966,37,2022-09-20,Failure,Hydraulic leak,4.9,1754.84
2967,37,2022-09-29,Preventive,,3.6,373.07
2968,37,2022-10-27,Preventive,,3.7,216.16
2969,37,2022-11-22,Preventive,,3.8,657.5
2970,37,2022-12-22,Preventive,,2.9,519.82
2971,37,2023-01-24,Preventive,,2.8,256.24
2972,37,2023-02-24,Preventive,,1.4,794.07
2973,37,2023-03-24,Preventive,,1.7,497.45
2974,37,2023-04-27,Preventive,,2.8,401.6
2975,37,2023-05-24,Preventive,,3.7,477.99
2976,37,2023-06-23,Preventive,,2.5,790.38
2977,37,2023-07-21,Preventive,,3.0,359.29
2978,37,2023-08-22,Preventive,,3.0,668.08
2979,37,2023-09-25,Preventive,,3.8,571.39
2980,37,2023-10-24,Preventive,,1.8,449.04
2981,37,2023-11-20,Preventive,,3.4,882.92
2982,37,2023-12-22,Preventive,,1.7,449.6
2983,38,2019-01-10,Preventive,,3.8,539.5
2984,38,2019-02-07,Preventive,,1.6,274.44
2985,38,2019-03-08,Preventive,,1.3,465.92
2986,38,2019-03-17,Failure,Web break,2.9,722.32
2987,38,2019-04-09,Preventive,,1.3,614.01
2988,38,2019-05-13,Preventive,,3.1,361.24
2989,38,2019-06-16,Preventive,,3.1,797.93
2990,38,2019-07-10,Failure,Blade dull,1.1,1330.33
2991,38,2019-07-13,Preventive,,3.0,817.56
2992,38,2019-07-15,Failure,Motor overheat,2.9,2480.5
2993,38,2019-08-14,Preventive,,2.7,683.41
2994,38,2019-09-09,Preventive,,1.0,328.78
2995,38,2019-10-06,Preventive,,2.4,309.29
2996,38,2019-11-07,Preventive,,3.4,574.73
2997,38,2019-12-02,Failure,Hydraulic leak,1.8,2363.78
2998,38,2019-12-04,Preventive,,2.1,442.34
2999,38,2019-12-20,Failure,Motor overheat,3.8,3291.95
3000,38,2020-01-01,Preventive,,1.5,548.96
3001,38,2020-02-02,Preventive,,2.2,287.12
3002,38,2020-03-03,Preventive,,2.2,361.97
3003,38,2020-03-29,Preventive,,2.2,828.81
3004,38,2020-04-24,Preventive,,3.5,261.56
3005,38,2020-05-03,Failure,Motor overheat,3.6,1282.42
3006,38,2020-05-27,Preventive,,2.8,836.67
3007,38,2020-06-26,Preventive,,1.1,441.44
3008,38,2020-07-26,Failure,Web break,3.2,1912.56
3009,38,2020-07-27,Preventive,,3.4,377.78
3010,38,2020-08-23,Preventive,,2.6,563.99
3011,38,2020-09-16,Failure,Motor overheat,4.1,2653.5
3012,38,2020-09-19,Preventive,,3.0,366.33
3013,38,2020-10-23,Preventive,,3.1,765.17
3014,38,2020-11-19,Preventive,,3.0,486.74
3015,38,2020-11-20,Failure,Roller misalignment,1.5,1628.31
3016,38,2020-12-05,Failure,Control fault,1.9,672.1
3017,38,2020-12-17,Preventive,,2.9,609.51
3018,38,2021-01-16,Preventive,,2.1,403.45
3019,38,2021-02-17,Preventive,,3.6,606.03
3020,38,2021-03-15,Preventive,,3.9,568.87
3021,38,2021-04-14,Preventive,,3.1,369.18
3022,38,2021-05-13,Preventive,,3.3,874.8
3023,38,2021-06-08,Preventive,,2.5,251.62
3024,38,2021-06-10,Failure,Control fault,1.9,628.9
3025,38,2021-07-05,Preventive,,3.3,675.55
3026,38,2021-08-01,Preventive,,1.6,504.38
3027,38,2021-08-06,Failure,Bearing wear,2.1,2084.22
3028,38,2021-08-29,Preventive,,4.0,740.38
3029,38,2021-10-01,Preventive,,3.3,396.85
3030,38,2021-10-02,Failure,Control fault,3.4,2183.98
3031,38,2021-11-03,Preventive,,3.5,367.66
3032,38,2021-11-04,Failure,Hydraulic leak,1.3,1276.27
3033,38,2021-12-01,Preventive,,1.6,780.43
3034,38,2021-12-10,Failure,Web break,9.7,2613.53
3035,38,2021-12-30,Preventive,,1.5,266.25
3036,38,2022-01-20,Failure,Control fault,3.6,455.84
3037,38,2022-01-30,Preventive,,1.3,231.28
3038,38,2022-02-04,Failure,Web break,2.2,2769.95
3039,38,2022-02-26,Preventive,,1.4,359.09
3040,38,2022-03-31,Preventive,,1.2,746.73
3041,38,2022-04-28,Preventive,,2.6,205.53
3042,38,2022-05-30,Preventive,,1.1,825.77
3043,38,2022-06-06,Failure,Bearing wear,3.9,2578.2
3044,38,2022-07-03,Preventive,,3.7,502.55
3045,38,2022-08-03,Preventive,,3.5,200.82
3046,38,2022-08-30,Preventive,,2.8,275.79
3047,38,2022-10-01,Preventive,,1.5,855.73
3048,38,2022-10-31,Preventive,,3.0,585.47
3049,38,2022-11-27,Preventive,,3.8,819.64
3050,38,2022-12-02,Failure,Web break,6.4,386.71
3051,38,2022-12-09,Failure,Blade dull,5.4,1064.61
3052,38,2022-12-29,Preventive,,1.8,851.39
3053,38,2023-01-28,Preventive,,1.5,268.12
3054,38,2023-02-25,Preventive,,3.3,635.79
3055,38,2023-03-24,Preventive,,3.6,508.28
3056,38,2023-04-16,Failure,Blade dull,4.5,1327.24
3057,38,2023-04-20,Failure,Blade dull,7.4,2387.87
3058,38,2023-04-27,Preventive,,1.4,207.71
3059,38,2023-05-25,Preventive,,2.3,514.0
3060,38,2023-06-05,Failure,Roller misalignment,1.7,1687.27
3061,38,2023-06-27,Preventive,,3.5,824.05
3062,38,2023-07-18,Failure,Hydraulic leak,4.5,782.6
3063,38,2023-07-23,Preventive,,1.3,429.54
3064,38,2023-08-09,Failure,Hydraulic leak,4.8,2046.52
3065,38,2023-08-18,Preventive,,3.5,297.92
3066,38,2023-09-21,Preventive,,2.2,476.49
3067,38,2023-09-23,Failure,Roller misalignment,3.2,1238.39
3068,38,2023-10-23,Preventive,,1.1,450.12
3069,38,2023-11-25,Preventive,,2.8,417.38
3070,38,2023-11-28,Failure,Roller misalignment,8.7,344.34
3071,38,2023-12-11,Failure,Control fault,1.7,2206.93
3072,38,2023-12-23,Preventive,,2.3,708.15
3073,39,2019-01-12,Preventive,,2.0,718.26
3074,39,2019-01-30,Failure,Bearing wear,4.4,3344.32
3075,39,2019-02-07,Preventive,,3.2,393.17
3076,39,2019-03-09,Preventive,,2.7,697.14
3077,39,2019-04-06,Preventive,,3.1,807.56
3078,39,2019-05-09,Preventive,,1.3,612.14
3079,39,2019-06-08,Preventive,,3.4,857.89
3080,39,2019-07-11,Preventive,,3.7,814.69
3081,39,2019-08-07,Preventive,,2.8,545.54
3082,39,2019-08-16,Failure,Roller misalignment,2.4,436.35
3083,39,2019-09-01,Failure,Motor overheat,1.7,1696.32
3084,39,2019-09-08,Preventive,,3.7,531.19
3085,39,2019-09-28,Failure,Bearing wear,1.6,3141.07
3086,39,2019-10-06,Preventive,,3.9,587.72
3087,39,2019-11-02,Preventive,,1.7,362.9
3088,39,2019-12-03,Preventive,,3.3,859.26
3089,39,2019-12-08,Failure,Hydraulic leak,1.5,2255.04
3090,39,2020-01-03,Preventive,,1.6,694.65
3091,39,2020-02-05,Preventive,,1.5,563.2
3092,39,2020-03-05,Preventive,,2.6,286.67
3093,39,2020-03-11,Failure,Hydraulic leak,2.4,1238.62
3094,39,2020-04-07,Preventive,,3.3,208.27
3095,39,2020-05-10,Preventive,,2.7,212.42
3096,39,2020-06-10,Preventive,,2.8,625.06
