order_id,order_date,customer_id,branch_id,sales_rep_employee_id,channel,order_status,ship_date,discount_pct
19254,2022-11-05,2013,1,3,Phone,Fulfilled,2022-11-07,0.0
19257,2022-05-24,483,1,83,Field Sales,Fulfilled,2022-05-25,0.0
19306,2022-05-18,2142,1,161,Phone,Fulfilled,2022-05-19,0.05
19310,2022-12-21,889,1,104,Field Sales,Returned,2022-12-23,0.0
19321,2022-01-12,57,1,18,Phone,Returned,2022-01-13,0.0
19367,2022-10-04,920,1,18,Field Sales,Fulfilled,2022-10-07,0.05
19379,2022-03-07,1681,1,3,Field Sales,Fulfilled,2022-03-12,0.0
19391,2022-02-07,464,1,2,Phone,Fulfilled,2022-02-12,0.0
19406,2022-11-22,1794,1,161,Field Sales,Fulfilled,2022-11-24,0.1
19427,2022-08-19,112,1,7,Online,Fulfilled,2022-08-21,0.0
19450,2022-04-02,1980,1,104,Phone,Fulfilled,2022-04-05,0.1
19469,2022-11-07,82,1,161,Online,Fulfilled,2022-11-09,0.05
19476,2022-01-27,2179,1,161,Field Sales,Fulfilled,2022-01-29,0.0
19493,2022-11-10,1867,1,18,Field Sales,Fulfilled,2022-11-13,0.0
19513,2022-10-02,1435,1,6,Field Sales,Fulfilled,2022-10-03,0.0
19521,2022-01-04,334,1,83,Field Sales,Fulfilled,2022-01-07,0.05
19581,2022-10-17,63,1,2,Field Sales,Fulfilled,2022-10-21,0.05
19584,2022-07-15,1758,1,3,Phone,Fulfilled,2022-07-18,0.0
19588,2022-04-15,914,1,3,Phone,Fulfilled,2022-04-19,0.15
19597,2022-12-28,2010,1,238,Phone,Fulfilled,2023-01-01,0.0
19618,2022-03-22,1286,1,6,Phone,Fulfilled,2022-03-25,0.0
19624,2022-05-11,1175,1,7,Online,Fulfilled,2022-05-14,0.1
19630,2022-10-03,1550,1,83,Phone,Fulfilled,2022-10-07,0.0
19642,2022-12-26,881,1,2,Field Sales,Returned,2022-12-30,0.0
19644,2022-08-25,238,1,7,Field Sales,Fulfilled,2022-08-29,0.0
19730,2022-11-24,175,1,279,Field Sales,Fulfilled,2022-11-29,0.0
19735,2022-08-09,472,1,7,Phone,Fulfilled,2022-08-11,0.0
19740,2022-04-26,1887,1,7,Phone,Fulfilled,2022-04-29,0.15
19742,2022-09-22,721,1,279,Field Sales,Fulfilled,2022-09-23,0.1
19747,2022-07-08,1247,1,3,Phone,Fulfilled,2022-07-13,0.1
19762,2022-12-05,199,1,2,Phone,Fulfilled,2022-12-08,0.1
19769,2022-09-12,254,1,18,Field Sales,Fulfilled,2022-09-14,0.0
19793,2022-10-20,98,1,279,Phone,Fulfilled,2022-10-22,0.05
19817,2022-10-21,1848,1,3,Field Sales,Fulfilled,2022-10-22,0.0
19828,2022-12-12,194,1,2,Phone,Fulfilled,2022-12-16,0.05
19832,2022-12-14,830,1,5,Field Sales,Returned,2022-12-15,0.0
19857,2022-08-31,124,1,18,Field Sales,Fulfilled,2022-09-02,0.0
19859,2022-06-09,1054,1,104,Phone,Fulfilled,2022-06-11,0.05
19870,2022-01-12,703,1,6,Phone,Fulfilled,2022-01-15,0.0
19876,2022-03-29,1205,1,7,Online,Fulfilled,2022-04-01,0.05
19893,2022-05-02,1918,1,238,Field Sales,Fulfilled,2022-05-04,0.05
19901,2022-11-12,2130,1,2,Phone,Fulfilled,2022-11-16,0.0
19903,2022-09-05,1099,1,2,Phone,Fulfilled,2022-09-06,0.1
19919,2022-10-23,425,1,104,Field Sales,Fulfilled,2022-10-25,0.0
19924,2022-03-18,276,1,104,Field Sales,Fulfilled,2022-03-20,0.1
19926,2022-05-30,1391,1,83,Field Sales,Fulfilled,2022-06-01,0.0
20010,2022-08-29,2312,1,104,Phone,Fulfilled,2022-08-30,0.1
20012,2022-04-15,2368,1,238,Phone,Fulfilled,2022-04-18,0.0
20035,2022-03-16,780,1,104,Field Sales,Fulfilled,2022-03-21,0.05
20042,2022-02-06,1752,1,7,Field Sales,Fulfilled,2022-02-08,0.0
20048,2022-08-22,398,1,83,Field Sales,Fulfilled,2022-08-23,0.05
20049,2022-07-29,308,1,18,Field Sales,Fulfilled,2022-08-03,0.0
20053,2022-11-24,864,1,3,Field Sales,Fulfilled,2022-11-25,0.0
20055,2022-11-04,1312,1,6,Field Sales,Fulfilled,2022-11-05,0.05
20084,2022-01-13,2112,1,18,Field Sales,Cancelled,,0.0
20086,2022-09-09,456,1,3,Field Sales,Fulfilled,2022-09-10,0.1
20104,2022-03-03,312,1,279,Phone,Fulfilled,2022-03-08,0.0
20105,2022-10-12,644,1,2,Field Sales,Fulfilled,2022-10-13,0.0
20133,2022-11-07,316,1,279,Field Sales,Fulfilled,2022-11-12,0.05
20148,2022-12-06,2291,1,104,Field Sales,Fulfilled,2022-12-08,0.05
20171,2022-04-21,2182,1,279,Field Sales,Fulfilled,2022-04-26,0.05
20177,2022-05-24,532,1,18,Online,Fulfilled,2022-05-27,0.05
20193,2022-01-11,752,1,18,Phone,Cancelled,,0.0
20196,2022-03-02,898,1,104,Field Sales,Fulfilled,2022-03-03,0.0
20208,2022-12-22,2240,1,83,Field Sales,Fulfilled,2022-12-27,0.0
20209,2022-04-06,248,1,104,Phone,Fulfilled,2022-04-10,0.0
20221,2022-06-09,1370,1,279,Phone,Fulfilled,2022-06-10,0.0
20259,2022-12-15,1901,1,238,Field Sales,Fulfilled,2022-12-17,0.1
20268,2022-08-22,1425,1,3,Field Sales,Fulfilled,2022-08-23,0.1
20270,2022-03-25,2055,1,161,Field Sales,Fulfilled,2022-03-29,0.0
20274,2022-08-31,350,1,83,Online,Fulfilled,2022-09-01,0.0
20283,2022-07-29,1155,1,161,Phone,Fulfilled,2022-08-03,0.0
20290,2022-10-16,675,1,5,Field Sales,Fulfilled,2022-10-19,0.0
20291,2022-06-14,301,1,2,Field Sales,Fulfilled,2022-06-19,0.1
20293,2022-06-02,837,1,279,Online,Fulfilled,2022-06-03,0.1
20307,2022-12-23,497,1,238,Phone,Fulfilled,2022-12-25,0.0
20308,2022-12-25,1371,1,161,Field Sales,Fulfilled,2022-12-30,0.1
20319,2022-12-26,2315,1,161,Phone,Fulfilled,2022-12-31,0.1
20322,2022-07-26,737,1,5,Phone,Fulfilled,2022-07-30,0.0
20358,2022-11-06,1107,1,18,Phone,Cancelled,,0.05
20393,2022-09-20,301,1,161,Phone,Cancelled,,0.05
20397,2022-07-26,108,1,83,Online,Fulfilled,2022-07-31,0.0
20414,2022-04-15,876,1,279,Field Sales,Fulfilled,2022-04-16,0.1
20416,2022-10-08,1535,1,83,Field Sales,Fulfilled,2022-10-11,0.1
20451,2022-05-24,1621,1,6,Field Sales,Fulfilled,2022-05-26,0.05
20471,2022-11-21,1630,1,104,Phone,Fulfilled,2022-11-25,0.0
20479,2022-07-21,223,1,83,Phone,Cancelled,,0.0
20491,2022-08-25,266,1,279,Phone,Returned,2022-08-30,0.05
20492,2022-06-28,1678,1,238,Phone,Fulfilled,2022-07-01,0.0
20494,2022-12-02,1297,1,83,Field Sales,Fulfilled,2022-12-07,0.0
20495,2022-02-04,1861,1,3,Field Sales,Fulfilled,2022-02-05,0.0
20507,2022-11-06,1856,1,279,Online,Fulfilled,2022-11-08,0.0
20514,2022-11-01,1685,1,83,Online,Fulfilled,2022-11-04,0.0
20534,2022-12-08,2436,1,3,Field Sales,Returned,2022-12-11,0.0
20606,2022-04-27,298,1,5,Field Sales,Fulfilled,2022-04-29,0.0
20643,2022-05-12,699,1,5,Field Sales,Fulfilled,2022-05-16,0.0
20652,2022-01-12,695,1,83,Online,Fulfilled,2022-01-17,0.05
20664,2022-09-03,188,1,238,Phone,Fulfilled,2022-09-06,0.05
20677,2022-09-30,1538,1,3,Phone,Fulfilled,2022-10-04,0.0
20697,2022-11-23,2394,1,7,Phone,Fulfilled,2022-11-25,0.0
20714,2022-09-21,290,1,18,Field Sales,Fulfilled,2022-09-26,0.0
20715,2022-09-02,2109,1,5,Field Sales,Fulfilled,2022-09-05,0.05
20718,2022-04-07,1682,1,3,Field Sales,Fulfilled,2022-04-11,0.0
20725,2022-11-04,471,1,279,Phone,Returned,2022-11-06,0.1
20728,2022-10-21,2182,1,2,Field Sales,Fulfilled,2022-10-26,0.1
20752,2022-04-20,661,1,6,Field Sales,Fulfilled,2022-04-25,0.0
20767,2022-05-24,1195,1,18,Online,Fulfilled,2022-05-26,0.0
20775,2022-01-08,1484,1,3,Online,Fulfilled,2022-01-10,0.0
20783,2022-03-03,937,1,3,Online,Fulfilled,2022-03-05,0.0
20826,2022-09-30,11,1,18,Field Sales,Fulfilled,2022-10-04,0.05
20832,2022-12-10,1767,1,238,Field Sales,Fulfilled,2022-12-14,0.0
20876,2022-05-23,1694,1,83,Field Sales,Fulfilled,2022-05-25,0.0
20885,2022-04-25,2465,1,2,Online,Returned,2022-04-27,0.0
20890,2022-11-11,1114,1,2,Online,Fulfilled,2022-11-15,0.0
20915,2022-09-29,130,1,161,Phone,Fulfilled,2022-09-30,0.0
20923,2022-11-16,565,1,7,Phone,Fulfilled,2022-11-19,0.0
20927,2022-10-11,922,1,104,Field Sales,Fulfilled,2022-10-12,0.05
20931,2022-03-09,2082,1,6,Phone,Fulfilled,2022-03-10,0.05
20946,2022-11-21,1930,1,238,Field Sales,Fulfilled,2022-11-22,0.05
20948,2022-01-12,960,1,83,Field Sales,Fulfilled,2022-01-13,0.0
20959,2022-05-23,439,1,238,Field Sales,Fulfilled,2022-05-25,0.05
20992,2022-01-18,1883,1,83,Online,Returned,2022-01-20,0.0
21004,2022-11-19,386,1,279,Field Sales,Fulfilled,2022-11-20,0.15
21009,2022-06-16,571,1,18,Field Sales,Fulfilled,2022-06-18,0.1
21023,2022-12-04,427,1,3,Phone,Fulfilled,2022-12-08,0.1
21047,2022-04-19,1316,1,7,Phone,Fulfilled,2022-04-21,0.15
21049,2022-11-14,1971,1,7,Phone,Fulfilled,2022-11-18,0.0
21054,2022-02-04,1739,1,104,Field Sales,Fulfilled,2022-02-05,0.15
21074,2022-12-31,534,1,5,Field Sales,Fulfilled,2023-01-01,0.15
21083,2022-05-02,504,1,104,Phone,Fulfilled,2022-05-04,0.0
21089,2022-07-09,951,1,238,Online,Fulfilled,2022-07-11,0.05
21095,2022-11-07,420,1,83,Phone,Fulfilled,2022-11-12,0.1
21103,2022-12-27,1283,1,7,Field Sales,Fulfilled,2022-12-31,0.05
21105,2022-08-23,634,1,161,Phone,Fulfilled,2022-08-25,0.0
21106,2022-12-13,263,1,18,Online,Fulfilled,2022-12-17,0.0
21118,2022-10-21,93,1,18,Field Sales,Fulfilled,2022-10-25,0.0
21145,2022-03-24,2386,1,6,Field Sales,Fulfilled,2022-03-29,0.0
21157,2022-08-24,2054,1,238,Field Sales,Fulfilled,2022-08-29,0.0
21204,2022-03-02,534,1,5,Phone,Fulfilled,2022-03-04,0.05
21230,2022-01-05,906,1,83,Phone,Fulfilled,2022-01-08,0.05
21254,2022-08-25,598,1,7,Online,Fulfilled,2022-08-28,0.0
21255,2022-12-23,208,1,83,Online,Fulfilled,2022-12-25,0.0
21260,2022-10-12,586,1,279,Online,Fulfilled,2022-10-16,0.05
21261,2022-05-24,1602,1,7,Field Sales,Fulfilled,2022-05-27,0.05
21269,2022-10-13,39,1,279,Field Sales,Fulfilled,2022-10-16,0.1
21278,2022-10-05,813,1,279,Phone,Fulfilled,2022-10-09,0.0
21282,2022-07-22,912,1,2,Phone,Fulfilled,2022-07-25,0.0
21294,2022-08-03,1936,1,279,Phone,Fulfilled,2022-08-04,0.0
21310,2022-06-13,1921,1,2,Field Sales,Fulfilled,2022-06-15,0.15
21327,2022-11-08,709,1,161,Field Sales,Fulfilled,2022-11-10,0.05
21374,2022-12-12,2479,1,18,Field Sales,Fulfilled,2022-12-13,0.05
21389,2022-08-26,1390,1,3,Field Sales,Fulfilled,2022-08-27,0.0
21394,2022-03-15,52,1,5,Field Sales,Fulfilled,2022-03-19,0.05
21413,2022-09-15,2241,1,83,Field Sales,Returned,2022-09-17,0.0
21426,2022-10-23,1455,1,238,Field Sales,Fulfilled,2022-10-27,0.0
21467,2022-09-29,868,1,6,Phone,Fulfilled,2022-10-04,0.0
21472,2022-06-15,717,1,238,Phone,Fulfilled,2022-06-19,0.05
21477,2022-02-09,451,1,7,Phone,Fulfilled,2022-02-12,0.0
21485,2022-02-15,1598,1,279,Phone,Fulfilled,2022-02-16,0.0
21493,2022-12-01,813,1,5,Field Sales,Fulfilled,2022-12-02,0.0
21494,2022-08-30,2015,1,161,Field Sales,Fulfilled,2022-09-01,0.1
21495,2022-10-20,229,1,238,Field Sales,Fulfilled,2022-10-22,0.05
21519,2022-10-07,217,1,5,Field Sales,Fulfilled,2022-10-10,0.15
21566,2022-08-05,1454,1,238,Phone,Fulfilled,2022-08-09,0.0
21572,2022-03-18,566,1,161,Field Sales,Fulfilled,2022-03-23,0.0
21588,2022-02-10,1977,1,83,Phone,Fulfilled,2022-02-13,0.0
21607,2022-04-26,1781,1,238,Field Sales,Fulfilled,2022-05-01,0.0
21608,2022-01-31,450,1,161,Field Sales,Fulfilled,2022-02-04,0.0
21637,2022-10-12,1351,1,238,Field Sales,Fulfilled,2022-10-17,0.0
21640,2022-04-13,2224,1,6,Phone,Fulfilled,2022-04-15,0.0
21646,2022-08-02,2381,1,3,Field Sales,Fulfilled,2022-08-06,0.1
21648,2022-12-06,2054,1,2,Phone,Fulfilled,2022-12-09,0.0
21652,2022-03-11,769,1,18,Online,Fulfilled,2022-03-12,0.0
21657,2022-01-06,1595,1,238,Field Sales,Fulfilled,2022-01-09,0.05
21659,2022-07-10,288,1,83,Phone,Fulfilled,2022-07-11,0.0
21731,2022-07-19,789,1,238,Field Sales,Fulfilled,2022-07-23,0.0
21742,2022-06-24,2248,1,7,Field Sales,Fulfilled,2022-06-26,0.05
21751,2022-11-22,1730,1,3,Online,Fulfilled,2022-11-24,0.0
21755,2022-12-22,525,1,6,Field Sales,Fulfilled,2022-12-26,0.1
21781,2022-03-13,1722,1,6,Field Sales,Fulfilled,2022-03-18,0.0
21784,2022-11-09,1911,1,18,Phone,Fulfilled,2022-11-12,0.05
21796,2022-09-03,757,1,7,Online,Fulfilled,2022-09-07,0.0
21811,2022-04-28,2084,1,104,Online,Cancelled,,0.05
21816,2022-02-03,491,1,279,Online,Fulfilled,2022-02-05,0.1
21818,2022-11-24,1380,1,3,Phone,Fulfilled,2022-11-27,0.0
21819,2022-04-14,865,1,18,Phone,Fulfilled,2022-04-19,0.0
21829,2022-01-14,2050,1,7,Phone,Fulfilled,2022-01-16,0.1
21832,2022-09-20,1652,1,279,Phone,Fulfilled,2022-09-25,0.05
21841,2022-09-07,2070,1,161,Field Sales,Fulfilled,2022-09-09,0.05
21853,2022-01-17,224,1,2,Field Sales,Fulfilled,2022-01-18,0.0
21867,2022-07-24,1046,1,279,Phone,Returned,2022-07-27,0.05
21870,2022-09-02,529,1,104,Online,Fulfilled,2022-09-06,0.05
21909,2022-07-31,1245,1,6,Phone,Fulfilled,2022-08-02,0.0
21915,2022-12-01,113,1,7,Field Sales,Fulfilled,2022-12-06,0.0
21965,2022-09-20,1643,1,5,Online,Fulfilled,2022-09-23,0.15
21974,2022-06-28,1850,1,161,Field Sales,Fulfilled,2022-07-01,0.05
21988,2022-04-12,1037,1,238,Phone,Fulfilled,2022-04-14,0.0
21990,2022-02-01,1859,1,104,Field Sales,Fulfilled,2022-02-05,0.05
22003,2022-07-15,397,1,7,Field Sales,Fulfilled,2022-07-19,0.0
22015,2022-07-12,1963,1,83,Phone,Fulfilled,2022-07-14,0.1
22025,2022-12-23,440,1,3,Phone,Fulfilled,2022-12-24,0.0
22038,2022-07-15,1267,1,161,Phone,Fulfilled,2022-07-20,0.1
22061,2022-11-19,329,1,6,Phone,Fulfilled,2022-11-23,0.0
22066,2022-10-26,207,1,83,Field Sales,Fulfilled,2022-10-27,0.0
22115,2022-07-01,1902,1,18,Field Sales,Fulfilled,2022-07-04,0.0
22123,2022-02-16,1671,1,3,Phone,Fulfilled,2022-02-21,0.0
22128,2022-12-26,1562,1,7,Phone,Fulfilled,2022-12-30,0.05
22165,2022-06-14,1042,1,18,Field Sales,Fulfilled,2022-06-19,0.05
22186,2022-04-12,933,1,7,Phone,Fulfilled,2022-04-16,0.0
22241,2022-10-25,57,1,18,Online,Fulfilled,2022-10-29,0.0
22253,2022-09-27,2366,1,7,Online,Fulfilled,2022-10-02,0.0
22259,2022-10-31,1988,1,18,Phone,Fulfilled,2022-11-01,0.0
22263,2022-12-07,1334,1,104,Phone,Fulfilled,2022-12-08,0.0
22267,2022-10-11,1604,1,5,Field Sales,Fulfilled,2022-10-15,0.0
22269,2022-06-23,312,1,2,Phone,Returned,2022-06-28,0.0
22283,2022-06-02,652,1,2,Phone,Fulfilled,2022-06-04,0.05
22328,2022-06-14,2088,1,2,Phone,Cancelled,,0.0
22330,2022-12-25,1348,1,238,Phone,Returned,2022-12-26,0.05
22336,2022-06-05,1788,1,2,Phone,Fulfilled,2022-06-09,0.0
22337,2022-10-05,1623,1,2,Field Sales,Fulfilled,2022-10-10,0.05
22342,2022-08-09,851,1,2,Field Sales,Fulfilled,2022-08-11,0.0
22353,2022-09-08,2070,1,104,Phone,Fulfilled,2022-09-13,0.0
22364,2022-11-09,797,1,83,Field Sales,Fulfilled,2022-11-12,0.0
22403,2022-03-14,1022,1,18,Field Sales,Fulfilled,2022-03-15,0.05
22420,2022-08-31,791,1,161,Phone,Fulfilled,2022-09-04,0.0
22441,2022-12-16,460,1,83,Field Sales,Fulfilled,2022-12-21,0.05
22452,2022-09-05,365,1,7,Field Sales,Fulfilled,2022-09-07,0.1
22459,2022-10-27,1905,1,6,Phone,Fulfilled,2022-10-28,0.0
22467,2022-05-31,572,1,18,Online,Fulfilled,2022-06-03,0.0
22495,2022-03-11,509,1,2,Field Sales,Cancelled,,0.0
22521,2022-08-02,2359,1,5,Phone,Cancelled,,0.0
22522,2022-06-27,18,1,238,Online,Fulfilled,2022-06-30,0.0
22525,2022-03-18,2109,1,6,Online,Fulfilled,2022-03-20,0.0
22526,2022-09-05,2427,1,104,Field Sales,Fulfilled,2022-09-08,0.05
22538,2022-11-16,1391,1,2,Field Sales,Fulfilled,2022-11-20,0.1
22542,2022-06-21,456,1,2,Phone,Fulfilled,2022-06-22,0.05
22543,2022-12-19,75,1,2,Field Sales,Returned,2022-12-20,0.0
22544,2022-11-28,130,1,104,Field Sales,Fulfilled,2022-11-30,0.05
22545,2022-06-08,1433,1,5,Phone,Fulfilled,2022-06-13,0.0
22552,2022-03-09,403,1,7,Field Sales,Cancelled,,0.0
22600,2022-05-31,2285,1,7,Field Sales,Fulfilled,2022-06-04,0.05
22625,2022-02-11,104,1,5,Field Sales,Fulfilled,2022-02-14,0.0
22665,2022-04-01,1887,1,83,Field Sales,Fulfilled,2022-04-06,0.1
22689,2022-11-25,2240,1,83,Phone,Fulfilled,2022-11-29,0.15
22693,2022-05-18,2158,1,5,Field Sales,Fulfilled,2022-05-22,0.0
22701,2022-05-03,59,1,104,Field Sales,Fulfilled,2022-05-04,0.05
22703,2022-05-03,2025,1,6,Phone,Cancelled,,0.1
22704,2022-01-28,2184,1,2,Phone,Fulfilled,2022-01-29,0.0
22720,2022-03-30,2001,1,6,Field Sales,Fulfilled,2022-04-04,0.0
22728,2022-09-12,573,1,279,Phone,Fulfilled,2022-09-17,0.0
22743,2022-09-05,2249,1,5,Phone,Fulfilled,2022-09-06,0.05
22750,2022-01-14,809,1,3,Online,Fulfilled,2022-01-17,0.0
22754,2022-09-08,1716,1,7,Phone,Fulfilled,2022-09-10,0.05
22756,2022-03-30,181,1,104,Field Sales,Fulfilled,2022-04-01,0.0
22766,2022-08-22,2103,1,3,Online,Fulfilled,2022-08-23,0.05
22781,2022-08-20,840,1,83,Field Sales,Fulfilled,2022-08-25,0.05
22783,2022-06-30,2328,1,104,Online,Fulfilled,2022-07-01,0.1
22800,2022-10-05,2337,1,18,Field Sales,Fulfilled,2022-10-10,0.0
22821,2022-10-23,1319,1,3,Phone,Fulfilled,2022-10-26,0.1
22822,2022-02-14,1563,1,6,Phone,Fulfilled,2022-02-18,0.0
22830,2022-12-02,1894,1,3,Field Sales,Returned,2022-12-04,0.05
22837,2022-02-16,2243,1,18,Phone,Fulfilled,2022-02-19,0.05
22870,2022-10-27,2486,1,7,Field Sales,Fulfilled,2022-10-30,0.0
22882,2022-11-18,2256,1,2,Phone,Fulfilled,2022-11-21,0.0
22887,2022-12-14,2005,1,3,Field Sales,Fulfilled,2022-12-19,0.0
22916,2022-11-27,1729,1,83,Field Sales,Fulfilled,2022-12-01,0.05
22977,2022-05-18,629,1,161,Phone,Fulfilled,2022-05-20,0.05
23016,2022-08-23,1631,1,238,Online,Fulfilled,2022-08-24,0.05
23036,2022-11-15,279,1,104,Field Sales,Fulfilled,2022-11-19,0.1
23046,2022-07-29,1312,1,18,Field Sales,Fulfilled,2022-07-30,0.0
23048,2022-02-16,2464,1,104,Field Sales,Fulfilled,2022-02-18,0.05
23063,2022-04-01,2023,1,83,Field Sales,Fulfilled,2022-04-02,0.0
23067,2022-05-25,436,1,6,Field Sales,Fulfilled,2022-05-27,0.0
23136,2022-12-30,1563,1,161,Phone,Fulfilled,2023-01-01,0.05
23139,2022-03-18,1605,1,2,Phone,Fulfilled,2022-03-19,0.0
23140,2022-07-12,154,1,7,Online,Fulfilled,2022-07-14,0.1
23142,2022-09-09,754,1,104,Field Sales,Fulfilled,2022-09-13,0.0
23157,2022-12-12,131,1,6,Field Sales,Fulfilled,2022-12-14,0.1
23166,2022-10-19,2440,1,161,Field Sales,Fulfilled,2022-10-23,0.0
23188,2022-09-07,1459,1,161,Field Sales,Fulfilled,2022-09-10,0.1
23201,2022-02-11,1135,1,7,Phone,Cancelled,,0.15
23248,2022-10-13,1080,1,6,Field Sales,Fulfilled,2022-10-18,0.0
23252,2022-09-28,1168,1,238,Phone,Returned,2022-09-30,0.0
23292,2022-10-31,18,1,161,Phone,Returned,2022-11-03,0.0
23297,2022-02-15,547,1,18,Phone,Fulfilled,2022-02-17,0.05
23326,2022-10-27,2497,1,104,Field Sales,Fulfilled,2022-11-01,0.0
23330,2022-03-25,937,1,5,Online,Fulfilled,2022-03-28,0.1
23331,2022-06-07,2341,1,104,Field Sales,Fulfilled,2022-06-08,0.0
23333,2022-01-24,2253,1,279,Field Sales,Fulfilled,2022-01-27,0.0
23341,2022-07-06,723,1,6,Phone,Fulfilled,2022-07-11,0.05
23368,2022-01-18,1824,1,104,Field Sales,Fulfilled,2022-01-20,0.1
23372,2022-01-11,1141,1,18,Phone,Fulfilled,2022-01-13,0.0
23391,2022-04-26,2116,1,5,Field Sales,Fulfilled,2022-04-27,0.0
23404,2022-06-18,1080,1,5,Field Sales,Returned,2022-06-20,0.1
23423,2022-03-25,2090,1,161,Phone,Fulfilled,2022-03-26,0.0
23430,2022-08-22,278,1,104,Phone,Fulfilled,2022-08-25,0.0
23431,2022-12-23,314,1,5,Phone,Fulfilled,2022-12-24,0.0
23448,2022-06-03,2208,1,2,Field Sales,Fulfilled,2022-06-04,0.1
23455,2022-03-12,1222,1,238,Field Sales,Fulfilled,2022-03-17,0.1
23458,2022-06-24,349,1,279,Phone,Fulfilled,2022-06-29,0.0
23466,2022-12-07,1120,1,18,Field Sales,Fulfilled,2022-12-11,0.0
23469,2022-01-01,760,1,5,Phone,Fulfilled,2022-01-02,0.05
23476,2022-11-04,484,1,279,Field Sales,Fulfilled,2022-11-05,0.0
23533,2022-12-05,273,1,18,Field Sales,Fulfilled,2022-12-09,0.0
23557,2022-01-10,1577,1,238,Field Sales,Fulfilled,2022-01-11,0.15
23566,2022-09-07,779,1,161,Phone,Fulfilled,2022-09-08,0.05
23580,2022-06-10,205,1,2,Phone,Fulfilled,2022-06-13,0.0
23586,2022-09-28,1582,1,3,Field Sales,Fulfilled,2022-10-01,0.0
23602,2022-01-18,770,1,6,Phone,Fulfilled,2022-01-23,0.0
23621,2022-05-10,82,1,2,Field Sales,Fulfilled,2022-05-11,0.15
23638,2022-01-07,2479,1,238,Online,Fulfilled,2022-01-10,0.0
23640,2022-05-31,71,1,18,Field Sales,Fulfilled,2022-06-05,0.05
23650,2022-04-10,432,1,5,Online,Fulfilled,2022-04-11,0.1
23668,2022-09-06,283,1,2,Field Sales,Returned,2022-09-07,0.05
23669,2022-03-07,290,1,83,Field Sales,Fulfilled,2022-03-09,0.0
23729,2022-03-17,2225,1,7,Phone,Returned,2022-03-20,0.0
23742,2022-01-15,1132,1,18,Phone,Fulfilled,2022-01-19,0.0
23747,2022-09-26,1263,1,3,Field Sales,Fulfilled,2022-09-29,0.0
23748,2022-06-16,1556,1,2,Field Sales,Fulfilled,2022-06-21,0.0
23795,2022-03-02,2176,1,18,Field Sales,Fulfilled,2022-03-06,0.0
23811,2022-11-14,1103,1,7,Online,Fulfilled,2022-11-15,0.1
23823,2022-09-27,217,1,83,Field Sales,Returned,2022-10-01,0.1
23826,2022-08-22,787,1,2,Phone,Fulfilled,2022-08-23,0.0
23837,2022-08-20,1619,1,6,Field Sales,Fulfilled,2022-08-25,0.05
23902,2022-02-16,898,1,6,Field Sales,Fulfilled,2022-02-18,0.05
23906,2022-11-20,267,1,7,Phone,Fulfilled,2022-11-21,0.1
23908,2022-12-10,844,1,2,Field Sales,Fulfilled,2022-12-11,0.05
23916,2022-03-06,460,1,5,Phone,Fulfilled,2022-03-10,0.05
23924,2022-05-16,31,1,279,Field Sales,Fulfilled,2022-05-21,0.0
23928,2022-12-14,915,1,5,Phone,Fulfilled,2022-12-15,0.0
23948,2022-10-10,1999,1,279,Field Sales,Fulfilled,2022-10-14,0.0
23953,2022-04-22,1788,1,104,Phone,Fulfilled,2022-04-23,0.0
23957,2022-10-27,1306,1,279,Field Sales,Fulfilled,2022-10-28,0.1
23971,2022-09-14,1581,1,3,Field Sales,Fulfilled,2022-09-15,0.0
23980,2022-09-02,1900,1,5,Field Sales,Fulfilled,2022-09-07,0.05
23983,2022-06-06,1303,1,161,Field Sales,Fulfilled,2022-06-10,0.1
23985,2022-01-10,564,1,7,Field Sales,Fulfilled,2022-01-13,0.0
24029,2022-11-24,1893,1,161,Field Sales,Fulfilled,2022-11-27,0.0
24032,2022-10-29,158,1,238,Field Sales,Fulfilled,2022-11-03,0.0
24035,2022-09-12,1245,1,7,Field Sales,Fulfilled,2022-09-15,0.05
24036,2022-05-12,1846,1,104,Field Sales,Fulfilled,2022-05-17,0.0
24048,2022-12-27,784,1,18,Field Sales,Fulfilled,2022-12-29,0.1
24051,2022-06-01,802,1,6,Field Sales,Fulfilled,2022-06-05,0.1
24059,2022-10-22,8,1,6,Online,Fulfilled,2022-10-27,0.1
24072,2022-06-26,1602,1,2,Online,Fulfilled,2022-07-01,0.0
24081,2022-02-06,1558,1,83,Field Sales,Fulfilled,2022-02-09,0.0
24089,2022-08-25,918,1,2,Phone,Fulfilled,2022-08-30,0.0
24092,2022-11-12,1938,1,104,Phone,Fulfilled,2022-11-14,0.05
24106,2022-11-07,1610,1,2,Field Sales,Fulfilled,2022-11-12,0.15
24113,2022-07-07,291,1,2,Phone,Fulfilled,2022-07-12,0.0
24161,2022-03-31,310,1,7,Field Sales,Fulfilled,2022-04-01,0.05
24172,2022-11-23,1708,1,2,Phone,Fulfilled,2022-11-27,0.0
24176,2022-05-07,673,1,7,Field Sales,Fulfilled,2022-05-08,0.0
24197,2022-08-09,782,1,83,Field Sales,Returned,2022-08-13,0.05
24223,2022-07-05,1898,1,7,Field Sales,Fulfilled,2022-07-10,0.0
24225,2022-10-25,2018,1,279,Field Sales,Fulfilled,2022-10-30,0.0
24238,2022-04-15,969,1,161,Online,Fulfilled,2022-04-19,0.0
