machine_id,date,temp_mean,vib_mean,pres_mean,cur_mean,hum_mean,temp_mean_roll7,temp_mean_roll7_std,vib_mean_roll7,vib_mean_roll7_std,pres_mean_roll7,pres_mean_roll7_std,cur_mean_roll7,cur_mean_roll7_std,units_produced,scrap_units,machine_type,criticality,rated_capacity_units_hr,machine_age_days,days_since_maintenance,failed_within_7_days
14,2022-03-24,60.853,2.474,91.713,41.757,36.433,61.02,0.413,2.424,0.057,90.507,2.035,40.827,0.703,8878.0,130.0,Paper Machine,3,1500,6104,13.0,0
14,2022-03-25,60.013,2.472,89.973,41.803,41.467,60.977,0.504,2.434,0.059,90.782,1.759,41.049,0.735,8441.0,198.0,Paper Machine,3,1500,6105,14.0,0
14,2022-03-26,61.157,2.358,90.5,40.417,40.8,60.955,0.49,2.413,0.056,90.976,1.617,40.895,0.739,0.0,0.0,Paper Machine,3,1500,6106,15.0,0
14,2022-03-27,61.243,2.451,91.083,41.193,40.067,61.021,0.494,2.414,0.057,90.652,1.248,41.109,0.518,8454.0,91.0,Paper Machine,3,1500,6107,16.0,0
14,2022-03-28,60.573,2.529,89.82,39.54,40.0,60.902,0.485,2.428,0.072,90.642,1.255,40.944,0.786,4696.0,127.0,Paper Machine,3,1500,6108,17.0,0
14,2022-03-29,60.647,2.397,90.45,40.347,44.767,60.785,0.421,2.431,0.069,90.34,0.926,40.857,0.818,0.0,0.0,Paper Machine,3,1500,6109,18.0,0
14,2022-03-30,59.553,2.315,89.53,39.873,43.733,60.577,0.609,2.428,0.075,90.439,0.76,40.704,0.895,4438.0,72.0,Paper Machine,3,1500,6110,19.0,0
14,2022-03-31,61.45,2.522,89.407,39.57,44.4,60.662,0.691,2.435,0.082,90.109,0.598,40.392,0.847,0.0,0.0,Paper Machine,3,1500,6111,20.0,0
14,2022-04-01,60.967,2.486,90.64,40.03,44.667,60.799,0.633,2.437,0.083,90.204,0.626,40.139,0.577,5313.0,115.0,Paper Machine,3,1500,6112,21.0,0
14,2022-04-02,61.127,2.523,90.72,40.47,43.233,60.794,0.63,2.46,0.08,90.236,0.648,40.146,0.582,6873.0,163.0,Paper Machine,3,1500,6113,22.0,0
14,2022-04-03,61.03,2.457,91.62,39.747,44.233,60.764,0.61,2.461,0.08,90.312,0.783,39.94,0.364,0.0,0.0,Paper Machine,3,1500,6114,23.0,0
14,2022-04-04,61.247,2.36,91.3,40.847,47.467,60.86,0.627,2.437,0.081,90.524,0.826,40.126,0.45,8742.0,104.0,Paper Machine,3,1500,6115,24.0,0
14,2022-04-05,59.987,2.465,92.89,39.023,46.233,60.766,0.709,2.447,0.08,90.872,1.214,39.937,0.596,12001.0,259.0,Paper Machine,3,1500,6116,25.0,0
14,2022-04-06,60.463,2.334,92.397,39.503,44.033,60.896,0.503,2.449,0.075,91.282,1.168,39.884,0.618,9321.0,208.0,Paper Machine,3,1500,6117,26.0,0
14,2022-04-07,60.487,2.337,90.597,40.833,43.633,60.758,0.456,2.423,0.078,91.452,0.907,40.065,0.691,0.0,0.0,Paper Machine,3,1500,6118,27.0,0
14,2022-04-08,61.283,2.299,92.48,39.49,42.967,60.803,0.494,2.396,0.084,91.715,0.899,39.988,0.725,2910.0,74.0,Paper Machine,3,1500,6119,28.0,0
14,2022-04-09,60.61,2.279,91.26,38.81,44.233,60.73,0.476,2.362,0.073,91.792,0.819,39.75,0.808,0.0,0.0,Paper Machine,3,1500,6120,0.0,0
14,2022-04-10,59.7,2.44,86.9,40.113,47.867,60.54,0.588,2.359,0.069,91.118,2.031,39.803,0.819,4772.0,115.0,Paper Machine,3,1500,6121,1.0,0
14,2022-04-11,61.563,2.578,88.683,40.3,46.3,60.585,0.66,2.39,0.108,90.744,2.223,39.725,0.724,12528.0,263.0,Paper Machine,3,1500,6122,2.0,0
14,2022-04-12,60.793,2.491,92.197,41.17,44.9,60.7,0.606,2.394,0.111,90.645,2.125,40.031,0.825,9601.0,158.0,Paper Machine,3,1500,6123,3.0,0
14,2022-04-13,59.467,2.536,88.9,41.113,44.833,60.558,0.767,2.423,0.119,90.145,2.054,40.261,0.876,0.0,0.0,Paper Machine,3,1500,6124,4.0,0
14,2022-04-14,60.79,2.477,91.74,39.827,48.133,60.601,0.771,2.443,0.114,90.309,2.14,40.118,0.849,8220.0,231.0,Paper Machine,3,1500,6125,5.0,0
14,2022-04-15,60.17,2.554,91.093,40.25,46.2,60.442,0.719,2.479,0.1,90.11,1.962,40.226,0.802,10555.0,242.0,Paper Machine,3,1500,6126,6.0,0
14,2022-04-16,61.13,2.511,92.663,40.493,45.867,60.516,0.765,2.512,0.048,90.311,2.161,40.467,0.504,2826.0,62.0,Paper Machine,3,1500,6127,7.0,0
14,2022-04-17,61.713,2.445,90.13,41.737,48.267,60.804,0.785,2.513,0.046,90.772,1.577,40.699,0.663,16545.0,334.0,Paper Machine,3,1500,6128,8.0,0
14,2022-04-18,61.163,2.419,89.17,40.48,49.2,60.747,0.734,2.49,0.048,90.842,1.477,40.724,0.648,0.0,0.0,Paper Machine,3,1500,6129,9.0,0
14,2022-04-19,61.51,2.349,91.637,40.543,49.6,60.849,0.789,2.47,0.072,90.762,1.405,40.635,0.619,0.0,0.0,Paper Machine,3,1500,6130,10.0,0
14,2022-04-20,60.91,2.247,90.933,41.073,46.633,61.055,0.505,2.429,0.104,91.052,1.142,40.629,0.614,11869.0,260.0,Paper Machine,3,1500,6131,11.0,0
14,2022-04-21,60.573,2.261,89.497,41.36,44.133,61.024,0.53,2.398,0.118,90.732,1.228,40.848,0.55,12777.0,186.0,Paper Machine,3,1500,6132,12.0,0
14,2022-04-22,60.263,2.654,87.707,42.563,47.533,61.038,0.506,2.412,0.144,90.248,1.655,41.179,0.778,5095.0,52.0,Paper Machine,3,1500,6133,13.0,0
14,2022-04-23,61.507,2.364,90.62,38.747,50.167,61.091,0.536,2.391,0.137,89.956,1.3,40.929,1.2,12320.0,170.0,Paper Machine,3,1500,6134,14.0,0
14,2022-04-24,60.1,2.4,89.867,40.863,48.033,60.861,0.57,2.385,0.135,89.919,1.298,40.804,1.146,9590.0,141.0,Paper Machine,3,1500,6135,15.0,0
14,2022-04-25,60.67,2.363,89.023,41.873,47.633,60.79,0.557,2.377,0.135,89.898,1.313,41.003,1.2,13242.0,229.0,Paper Machine,3,1500,6136,16.0,0
14,2022-04-26,61.697,2.466,89.657,40.617,48.367,60.817,0.6,2.394,0.138,89.615,1.066,41.014,1.196,15270.0,306.0,Paper Machine,3,1500,6137,17.0,0
14,2022-04-27,62.143,2.502,88.197,40.61,49.2,60.993,0.784,2.43,0.126,89.224,1.002,40.948,1.205,7912.0,215.0,Paper Machine,3,1500,6138,18.0,0
14,2022-04-28,59.82,2.467,90.393,39.423,48.667,60.886,0.896,2.459,0.101,89.352,1.095,40.671,1.312,0.0,0.0,Paper Machine,3,1500,6139,19.0,0
14,2022-04-29,60.627,2.519,91.317,39.087,46.767,60.938,0.863,2.44,0.064,89.868,1.04,40.174,1.12,12952.0,315.0,Paper Machine,3,1500,6140,20.0,0
14,2022-04-30,61.623,2.522,88.74,41.113,50.867,60.954,0.877,2.463,0.061,89.599,1.056,40.512,0.964,0.0,0.0,Paper Machine,3,1500,6141,21.0,0
14,2022-05-01,60.677,2.499,92.56,41.12,49.9,61.037,0.808,2.477,0.055,89.984,1.547,40.549,0.984,18764.0,309.0,Paper Machine,3,1500,6142,22.0,0
14,2022-05-02,61.037,2.405,92.817,41.077,50.533,61.089,0.792,2.483,0.041,90.526,1.798,40.435,0.841,0.0,0.0,Paper Machine,3,1500,6143,23.0,0
14,2022-05-03,61.33,2.534,89.237,39.587,49.367,61.037,0.756,2.493,0.044,90.466,1.838,40.288,0.893,7332.0,172.0,Paper Machine,3,1500,6144,24.0,0
14,2022-05-04,61.62,2.563,92.217,41.493,48.6,60.962,0.647,2.501,0.052,91.04,1.627,40.414,1.002,0.0,0.0,Paper Machine,3,1500,6145,25.0,0
14,2022-05-05,60.28,2.591,90.343,39.263,47.533,61.028,0.523,2.519,0.059,91.033,1.631,40.391,1.029,13764.0,370.0,Paper Machine,3,1500,6146,26.0,0
14,2022-05-06,62.197,2.349,92.083,40.693,50.6,61.252,0.645,2.495,0.087,91.142,1.678,40.621,0.854,6933.0,78.0,Paper Machine,3,1500,6147,27.0,0
14,2022-05-07,61.26,2.643,90.453,40.563,48.633,61.2,0.624,2.512,0.104,91.387,1.365,40.542,0.826,9517.0,173.0,Paper Machine,3,1500,6148,28.0,0
14,2022-05-08,60.99,2.327,90.407,39.467,49.933,61.245,0.591,2.488,0.125,91.08,1.298,40.306,0.869,9997.0,163.0,Paper Machine,3,1500,6149,29.0,0
14,2022-05-09,60.983,2.359,91.657,39.773,50.167,61.237,0.594,2.481,0.132,90.914,1.097,40.12,0.814,0.0,0.0,Paper Machine,3,1500,6150,30.0,0
14,2022-05-10,62.163,2.356,90.987,42.21,51.167,61.356,0.691,2.456,0.137,91.164,0.814,40.495,1.086,0.0,0.0,Paper Machine,3,1500,6151,31.0,0
14,2022-05-11,60.7,2.416,89.927,40.947,52.3,61.225,0.72,2.435,0.128,90.837,0.78,40.417,1.02,6876.0,75.0,Paper Machine,3,1500,6152,32.0,0
14,2022-05-12,61.047,2.239,89.543,40.167,50.667,61.334,0.6,2.384,0.126,90.722,0.912,40.546,0.9,10576.0,242.0,Paper Machine,3,1500,6153,0.0,0
14,2022-05-13,60.45,2.549,88.323,41.093,51.067,61.085,0.542,2.413,0.139,90.185,1.07,40.603,0.923,9268.0,122.0,Paper Machine,3,1500,6154,1.0,0
14,2022-05-14,60.983,2.369,91.34,40.767,46.933,61.045,0.538,2.374,0.094,90.312,1.156,40.632,0.925,8823.0,115.0,Paper Machine,3,1500,6155,2.0,0
14,2022-05-15,61.133,2.441,90.073,39.447,49.933,61.066,0.538,2.39,0.095,90.264,1.159,40.629,0.929,0.0,0.0,Paper Machine,3,1500,6156,3.0,0
14,2022-05-16,60.673,2.403,90.95,42.12,53.2,61.021,0.558,2.396,0.094,90.163,1.042,40.964,0.99,5814.0,111.0,Paper Machine,3,1500,6157,4.0,0
14,2022-05-17,61.617,2.718,91.017,39.59,50.833,60.943,0.382,2.448,0.15,90.168,1.046,40.59,0.934,0.0,0.0,Paper Machine,3,1500,6158,5.0,0
14,2022-05-18,60.463,2.322,91.907,38.917,53.067,60.91,0.416,2.435,0.158,90.45,1.223,40.3,1.105,9978.0,205.0,Paper Machine,3,1500,6159,6.0,0
14,2022-05-19,61.023,2.557,88.297,40.123,54.033,60.906,0.415,2.48,0.136,90.272,1.447,40.294,1.106,4729.0,137.0,Paper Machine,3,1500,6160,7.0,0
14,2022-05-20,60.78,2.496,92.93,41.007,50.2,60.953,0.371,2.472,0.133,90.93,1.46,40.281,1.096,0.0,0.0,Paper Machine,3,1500,6161,8.0,0
14,2022-05-21,61.583,2.593,93.29,41.267,51.067,61.039,0.442,2.504,0.131,91.209,1.715,40.353,1.148,12441.0,278.0,Paper Machine,3,1500,6162,9.0,0
14,2022-05-22,59.893,2.4,88.98,41.11,57.233,60.862,0.613,2.498,0.135,91.053,1.878,40.59,1.1,0.0,0.0,Paper Machine,3,1500,6163,10.0,0
14,2022-05-23,60.623,2.406,91.273,39.867,52.5,60.855,0.616,2.499,0.135,91.099,1.879,40.269,0.887,7765.0,197.0,Paper Machine,3,1500,6164,11.0,0
14,2022-05-24,60.78,2.282,88.107,40.79,55.233,60.735,0.517,2.437,0.117,90.683,2.196,40.44,0.849,0.0,0.0,Paper Machine,3,1500,6165,12.0,0
14,2022-05-25,61.17,2.591,90.313,39.8,52.5,60.836,0.524,2.475,0.117,90.456,2.129,40.566,0.62,14387.0,185.0,Paper Machine,3,1500,6166,13.0,0
14,2022-05-26,60.443,2.37,92.12,40.717,52.933,60.753,0.535,2.448,0.117,91.002,1.967,40.651,0.589,18256.0,383.0,Paper Machine,3,1500,6167,14.0,0
14,2022-05-27,60.787,2.542,91.077,40.36,53.867,60.754,0.535,2.455,0.121,90.737,1.78,40.559,0.574,0.0,0.0,Paper Machine,3,1500,6168,15.0,0
14,2022-05-28,59.8,2.389,92.733,40.32,51.6,60.5,0.498,2.426,0.106,90.658,1.655,40.423,0.484,4086.0,71.0,Paper Machine,3,1500,6169,16.0,0
14,2022-05-29,61.19,2.343,89.147,40.137,55.167,60.685,0.475,2.417,0.11,90.681,1.628,40.284,0.383,3553.0,90.0,Paper Machine,3,1500,6170,17.0,0
14,2022-05-30,60.813,2.436,90.15,39.873,58.733,60.712,0.477,2.422,0.11,90.521,1.615,40.285,0.382,6364.0,65.0,Paper Machine,3,1500,6171,18.0,0
14,2022-05-31,61.417,2.342,91.353,41.373,55.2,60.803,0.547,2.43,0.099,90.985,1.226,40.369,0.541,16711.0,430.0,Paper Machine,3,1500,6172,19.0,0
14,2022-06-01,61.503,2.6,90.32,41.95,47.433,60.85,0.597,2.431,0.102,90.986,1.225,40.676,0.739,16491.0,274.0,Paper Machine,3,1500,6173,20.0,0
14,2022-06-02,58.893,2.462,90.67,39.98,55.133,60.629,0.954,2.445,0.098,90.779,1.12,40.57,0.783,15347.0,301.0,Paper Machine,3,1500,6174,21.0,0
14,2022-06-03,61.367,2.479,91.587,40.347,55.1,60.712,0.994,2.436,0.09,90.851,1.158,40.569,0.784,4544.0,98.0,Paper Machine,3,1500,6175,22.0,0
14,2022-06-04,60.437,2.537,90.83,41.077,51.833,60.803,0.923,2.457,0.095,90.58,0.815,40.677,0.796,6842.0,77.0,Paper Machine,3,1500,6176,23.0,0
14,2022-06-05,62.407,2.385,88.627,40.897,54.233,60.977,1.105,2.463,0.087,90.505,0.976,40.785,0.761,12763.0,305.0,Paper Machine,3,1500,6177,24.0,0
14,2022-06-06,60.453,2.531,89.517,41.293,53.867,60.925,1.122,2.476,0.09,90.415,1.041,40.988,0.66,5084.0,102.0,Paper Machine,3,1500,6178,25.0,0
14,2022-06-07,60.153,2.261,90.92,40.37,55.9,60.745,1.131,2.465,0.112,90.353,0.988,40.845,0.671,9901.0,229.0,Paper Machine,3,1500,6179,26.0,0
14,2022-06-08,62.797,2.383,90.64,40.04,52.8,60.93,1.359,2.434,0.098,90.399,0.993,40.572,0.517,8925.0,127.0,Paper Machine,3,1500,6180,27.0,0
14,2022-06-09,61.46,2.477,93.437,41.547,55.167,61.296,1.022,2.436,0.099,90.794,1.527,40.796,0.556,0.0,0.0,Paper Machine,3,1500,6181,28.0,0
14,2022-06-10,59.753,2.725,87.877,40.663,55.5,61.066,1.174,2.471,0.148,90.264,1.821,40.841,0.525,0.0,0.0,Paper Machine,3,1500,6182,29.0,0
14,2022-06-11,60.213,2.558,89.967,39.307,53.567,61.034,1.197,2.474,0.15,90.14,1.805,40.588,0.765,3624.0,108.0,Paper Machine,3,1500,6183,30.0,0
14,2022-06-12,61.27,2.401,91.143,41.643,53.4,60.871,1.048,2.477,0.148,90.5,1.701,40.695,0.861,16599.0,356.0,Paper Machine,3,1500,6184,31.0,0
14,2022-06-13,59.92,2.498,86.257,39.577,53.8,60.795,1.101,2.472,0.147,90.034,2.341,40.45,0.905,14590.0,252.0,Paper Machine,3,1500,6185,32.0,0
14,2022-06-14,60.89,2.317,90.737,40.723,54.033,60.9,1.064,2.48,0.134,90.008,2.331,40.5,0.91,6073.0,66.0,Paper Machine,3,1500,6186,0.0,0
14,2022-06-15,59.907,2.545,91.043,38.97,53.233,60.488,0.706,2.503,0.129,90.066,2.354,40.347,1.075,9394.0,174.0,Paper Machine,3,1500,6187,1.0,0
14,2022-06-16,60.907,2.171,91.103,40.653,55.5,60.409,0.603,2.459,0.181,89.732,1.923,40.22,0.955,0.0,0.0,Paper Machine,3,1500,6188,2.0,0
14,2022-06-17,59.233,2.505,91.777,41.183,57.633,60.334,0.718,2.428,0.142,90.29,1.859,40.294,1.014,8831.0,136.0,Paper Machine,3,1500,6189,3.0,0
14,2022-06-18,59.817,2.396,89.417,39.563,58.2,60.278,0.744,2.405,0.13,90.211,1.887,40.33,0.976,6643.0,110.0,Paper Machine,3,1500,6190,4.0,0
14,2022-06-19,60.733,2.554,89.873,40.96,56.2,60.201,0.646,2.427,0.141,90.03,1.842,40.233,0.849,0.0,0.0,Paper Machine,3,1500,6191,5.0,0
14,2022-06-20,61.533,2.523,90.597,40.2,55.233,60.431,0.799,2.43,0.144,90.65,0.792,40.322,0.8,16920.0,382.0,Paper Machine,3,1500,6192,6.0,0
14,2022-06-21,60.507,2.527,89.66,39.32,56.367,60.377,0.775,2.46,0.138,90.496,0.873,40.121,0.856,8944.0,192.0,Paper Machine,3,1500,6193,7.0,0
14,2022-06-22,61.083,2.387,90.68,40.013,55.7,60.545,0.784,2.438,0.135,90.444,0.845,40.27,0.699,11151.0,211.0,Paper Machine,3,1500,6194,8.0,0
14,2022-06-23,61.26,2.277,90.19,40.74,54.1,60.595,0.821,2.453,0.102,90.313,0.795,40.283,0.707,0.0,0.0,Paper Machine,3,1500,6195,9.0,0
14,2022-06-24,62.223,2.485,92.567,42.557,55.033,61.022,0.771,2.45,0.1,90.426,1.052,40.479,1.087,6384.0,85.0,Paper Machine,3,1500,6196,10.0,1
14,2022-06-25,61.92,2.831,93.433,39.947,60.167,61.323,0.617,2.512,0.171,91.0,1.435,40.534,1.042,13138.0,180.0,Paper Machine,3,1500,6197,11.0,1
14,2022-06-26,63.083,2.758,94.523,42.657,55.933,61.659,0.842,2.541,0.195,91.664,1.845,40.776,1.318,7799.0,98.0,Paper Machine,3,1500,6198,12.0,1
14,2022-06-27,63.6,3.2,96.207,41.053,58.167,61.954,1.11,2.638,0.315,92.466,2.429,40.898,1.296,16512.0,240.0,Paper Machine,3,1500,6199,13.0,1
14,2022-06-28,62.38,3.04,99.177,42.037,55.967,62.221,0.911,2.711,0.344,93.825,3.153,41.286,1.142,12270.0,933.0,Paper Machine,3,1500,6200,14.0,1
14,2022-06-29,65.58,3.462,103.437,41.087,57.233,62.864,1.419,2.865,0.409,95.648,4.451,41.44,1.006,0.0,0.0,Paper Machine,3,1500,6201,15.0,1
14,2022-06-30,63.977,3.274,102.727,42.6,57.767,63.252,1.271,3.007,0.337,97.439,4.411,41.705,1.036,7372.0,660.0,Paper Machine,3,1500,6202,16.0,1
14,2022-07-01,60.683,2.511,90.063,41.603,60.433,63.032,1.575,3.011,0.331,97.081,4.942,41.569,0.966,11940.0,949.0,Paper Machine,3,1500,6203,0.0,0
14,2022-07-02,60.433,2.275,88.697,40.6,54.8,62.82,1.83,2.931,0.432,96.404,5.778,41.662,0.8,12244.0,860.0,Paper Machine,3,1500,6204,1.0,0
14,2022-07-03,60.493,2.422,91.267,41.957,56.9,62.45,2.02,2.883,0.472,95.939,6.078,41.562,0.692,11980.0,922.0,Paper Machine,3,1500,6205,2.0,0
14,2022-07-04,60.23,2.451,89.617,40.78,56.567,61.968,2.1,2.776,0.473,94.998,6.524,41.523,0.732,8600.0,612.0,Paper Machine,3,1500,6206,3.0,0
14,2022-07-05,60.17,2.366,90.263,41.723,58.367,61.652,2.192,2.68,0.479,93.724,6.441,41.479,0.704,0.0,0.0,Paper Machine,3,1500,6207,4.0,0
14,2022-07-06,60.9,2.392,91.117,40.657,57.0,60.984,1.343,2.527,0.337,91.964,4.826,41.417,0.761,0.0,0.0,Paper Machine,3,1500,6208,5.0,0
14,2022-07-07,61.21,2.433,90.557,41.29,56.167,60.589,0.372,2.407,0.074,90.226,0.887,41.23,0.554,8963.0,205.0,Paper Machine,3,1500,6209,6.0,0
14,2022-07-08,61.94,2.499,89.773,40.947,57.267,60.768,0.635,2.406,0.072,90.184,0.903,41.136,0.536,0.0,0.0,Paper Machine,3,1500,6210,7.0,0
14,2022-07-09,60.207,2.523,92.79,40.403,56.0,60.736,0.66,2.441,0.056,90.769,1.086,41.108,0.572,5918.0,71.0,Paper Machine,3,1500,6211,8.0,0
14,2022-07-10,60.797,2.634,91.883,39.257,57.9,60.779,0.652,2.471,0.09,90.857,1.156,40.722,0.778,0.0,0.0,Paper Machine,3,1500,6212,9.0,0
14,2022-07-11,60.327,2.445,90.227,41.47,57.533,60.793,0.639,2.47,0.091,90.944,1.066,40.821,0.829,0.0,0.0,Paper Machine,3,1500,6213,10.0,0
14,2022-07-12,61.65,2.482,91.18,39.787,57.833,61.004,0.643,2.487,0.078,91.075,1.024,40.544,0.8,14237.0,287.0,Paper Machine,3,1500,6214,0.0,0
14,2022-07-13,61.18,2.363,90.75,41.22,53.733,61.044,0.645,2.483,0.085,91.023,1.031,40.625,0.84,0.0,0.0,Paper Machine,3,1500,6215,1.0,0
14,2022-07-14,61.72,2.472,89.05,39.17,58.433,61.117,0.693,2.488,0.082,90.808,1.273,40.322,0.937,13068.0,234.0,Paper Machine,3,1500,6216,2.0,0
14,2022-07-15,61.083,2.567,90.113,40.723,57.8,60.995,0.592,2.498,0.088,90.856,1.233,40.29,0.916,10672.0,213.0,Paper Machine,3,1500,6217,3.0,0
14,2022-07-16,61.047,2.329,89.953,39.99,56.633,61.115,0.48,2.47,0.107,90.451,0.917,40.231,0.921,5386.0,75.0,Paper Machine,3,1500,6218,4.0,0
14,2022-07-17,62.55,2.394,88.143,39.717,55.2,61.365,0.696,2.436,0.081,89.917,1.027,40.297,0.854,10748.0,214.0,Paper Machine,3,1500,6219,5.0,0
14,2022-07-18,61.083,2.561,92.47,41.2,54.8,61.473,0.551,2.453,0.094,90.237,1.416,40.258,0.796,4165.0,44.0,Paper Machine,3,1500,6220,6.0,0
14,2022-07-19,61.543,2.27,90.747,39.907,56.8,61.458,0.547,2.422,0.115,90.175,1.377,40.275,0.785,6488.0,162.0,Paper Machine,3,1500,6221,7.0,0
14,2022-07-20,60.877,2.594,88.837,39.613,56.167,61.415,0.584,2.455,0.127,89.902,1.432,40.046,0.692,0.0,0.0,Paper Machine,3,1500,6222,8.0,0
14,2022-07-21,61.523,2.579,91.427,40.833,54.933,61.387,0.571,2.471,0.136,90.241,1.478,40.283,0.624,19850.0,485.0,Paper Machine,3,1500,6223,9.0,0
14,2022-07-22,61.323,2.26,90.633,39.843,58.833,61.421,0.557,2.427,0.149,90.316,1.483,40.158,0.609,4280.0,97.0,Paper Machine,3,1500,6224,10.0,0
14,2022-07-23,61.533,2.472,91.507,40.913,54.567,61.49,0.532,2.447,0.143,90.538,1.535,40.29,0.664,13861.0,353.0,Paper Machine,3,1500,6225,11.0,0
14,2022-07-24,61.63,2.621,91.52,40.703,53.4,61.359,0.281,2.48,0.154,91.02,1.136,40.43,0.626,0.0,0.0,Paper Machine,3,1500,6226,12.0,0
14,2022-07-25,63.01,2.407,91.833,41.31,56.0,61.634,0.658,2.457,0.151,90.929,1.02,40.446,0.649,8018.0,112.0,Paper Machine,3,1500,6227,13.0,0
14,2022-07-26,60.917,2.689,91.453,41.293,56.6,61.545,0.712,2.517,0.147,91.03,1.034,40.644,0.668,12644.0,157.0,Paper Machine,3,1500,6228,14.0,0
14,2022-07-27,59.823,2.342,89.063,41.85,57.2,61.394,0.949,2.481,0.156,91.062,0.955,40.964,0.627,10925.0,238.0,Paper Machine,3,1500,6229,15.0,0
14,2022-07-28,60.993,2.515,91.553,41.357,58.533,61.319,0.958,2.472,0.151,91.08,0.964,41.039,0.64,9604.0,171.0,Paper Machine,3,1500,6230,16.0,0
14,2022-07-29,61.183,2.389,92.117,39.613,54.5,61.299,0.959,2.49,0.127,91.292,1.011,41.006,0.713,0.0,0.0,Paper Machine,3,1500,6231,17.0,0
14,2022-07-30,60.253,2.365,90.64,40.87,59.133,61.116,1.027,2.475,0.136,91.169,1.033,41.0,0.714,9846.0,167.0,Paper Machine,3,1500,6232,18.0,0
14,2022-07-31,60.86,2.472,90.693,39.987,55.3,61.006,1.004,2.454,0.12,91.05,1.034,40.897,0.809,15470.0,232.0,Paper Machine,3,1500,6233,19.0,0
14,2022-08-01,60.933,2.627,90.667,40.88,57.667,60.709,0.485,2.485,0.133,90.884,0.979,40.836,0.788,4757.0,113.0,Paper Machine,3,1500,6234,20.0,0
14,2022-08-02,60.517,2.444,89.567,40.883,56.8,60.652,0.48,2.45,0.099,90.614,1.053,40.777,0.763,0.0,0.0,Paper Machine,3,1500,6235,21.0,0
14,2022-08-03,60.763,2.487,89.273,41.007,57.5,60.786,0.312,2.471,0.087,90.644,1.003,40.657,0.619,3108.0,69.0,Paper Machine,3,1500,6236,22.0,0
14,2022-08-04,61.823,2.332,91.923,41.08,57.733,60.905,0.503,2.445,0.098,90.697,1.067,40.617,0.574,20172.0,446.0,Paper Machine,3,1500,6237,23.0,0
14,2022-08-05,60.817,2.186,88.483,41.717,57.3,60.852,0.488,2.416,0.139,90.178,1.142,40.918,0.507,4726.0,69.0,Paper Machine,3,1500,6238,24.0,0
14,2022-08-06,61.017,2.515,90.89,38.553,53.467,60.961,0.411,2.438,0.141,90.214,1.163,40.587,1.03,0.0,0.0,Paper Machine,3,1500,6239,25.0,0
14,2022-08-07,60.973,2.343,88.82,38.507,59.933,60.978,0.409,2.419,0.145,89.946,1.247,40.375,1.292,9890.0,189.0,Paper Machine,3,1500,6240,26.0,0
14,2022-08-08,60.567,2.316,89.897,40.507,56.667,60.925,0.438,2.375,0.115,89.836,1.206,40.322,1.275,13933.0,272.0,Paper Machine,3,1500,6241,27.0,0
14,2022-08-09,61.497,2.507,92.08,41.79,59.6,61.065,0.442,2.384,0.123,90.195,1.46,40.451,1.383,0.0,0.0,Paper Machine,3,1500,6242,28.0,0
14,2022-08-10,61.28,2.433,92.48,39.887,58.167,61.139,0.426,2.376,0.117,90.653,1.617,40.291,1.373,4341.0,63.0,Paper Machine,3,1500,6243,29.0,0
14,2022-08-11,61.647,2.321,90.437,41.223,56.5,61.114,0.382,2.375,0.118,90.441,1.517,40.312,1.388,8300.0,231.0,Paper Machine,3,1500,6244,0.0,0
14,2022-08-12,59.93,2.469,87.777,39.997,53.233,60.987,0.588,2.415,0.087,90.34,1.683,40.066,1.242,0.0,0.0,Paper Machine,3,1500,6245,1.0,0
14,2022-08-13,60.64,2.419,89.897,39.317,54.033,60.933,0.602,2.401,0.076,90.198,1.671,40.175,1.114,17183.0,308.0,Paper Machine,3,1500,6246,2.0,0
14,2022-08-14,61.463,2.399,90.527,39.71,55.9,61.003,0.635,2.409,0.071,90.442,1.557,40.347,0.883,0.0,0.0,Paper Machine,3,1500,6247,3.0,0
14,2022-08-15,60.473,2.37,90.59,40.43,56.767,60.99,0.647,2.417,0.062,90.541,1.538,40.336,0.881,4645.0,105.0,Paper Machine,3,1500,6248,4.0,0
14,2022-08-16,59.373,2.322,89.02,39.197,55.167,60.687,0.839,2.39,0.056,90.104,1.461,39.966,0.693,0.0,0.0,Paper Machine,3,1500,6249,5.0,0
14,2022-08-17,60.797,2.486,91.577,40.947,54.567,60.618,0.801,2.398,0.065,89.975,1.239,40.117,0.783,12170.0,221.0,Paper Machine,3,1500,6250,6.0,0
14,2022-08-18,60.673,2.362,89.03,41.617,53.967,60.479,0.666,2.404,0.059,89.774,1.265,40.173,0.883,4397.0,96.0,Paper Machine,3,1500,6251,7.0,0
14,2022-08-19,61.287,2.432,91.077,40.127,54.033,60.672,0.677,2.398,0.053,90.245,0.98,40.192,0.88,0.0,0.0,Paper Machine,3,1500,6252,8.0,0
14,2022-08-20,62.043,2.343,90.843,40.917,55.567,60.873,0.851,2.388,0.056,90.38,0.989,40.42,0.821,18659.0,269.0,Paper Machine,3,1500,6253,9.0,0
14,2022-08-21,60.92,2.356,91.257,40.233,54.233,60.795,0.812,2.382,0.057,90.485,1.044,40.495,0.767,12523.0,175.0,Paper Machine,3,1500,6254,10.0,0
14,2022-08-22,61.413,2.606,90.737,40.86,56.3,60.93,0.827,2.415,0.102,90.506,1.048,40.557,0.778,8488.0,229.0,Paper Machine,3,1500,6255,11.0,0
