ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0040521,165,1,06/15/2022,06/19/2022,FULFILLED,$490.10
ORD0064254,503,1,06/24/2022,06/26/2022,FULFILLED,$896.82
ORD0062053,2465,1,06/03/2022,06/04/2022,FULFILLED,"$1,177.13"
ORD0018115,2181,1,12/20/2022,12/24/2022,FULFILLED,$227.56
ORD0027592,637,1,11/17/2022,11/19/2022,FULFILLED,"$1,064.46"
ORD0068090,327,1,11/03/2022,11/04/2022,FULFILLED,$312.69
ORD0033557,240,1,11/03/2022,11/06/2022,RETURNED,$861.68
ORD0021588,1977,1,02/10/2022,02/13/2022,FULFILLED,"$1,506.14"
ORD0068110,1086,1,01/03/2022,01/04/2022,FULFILLED,"$1,288.62"
ORD0010788,852,1,05/24/2022,05/25/2022,FULFILLED,$631.88
ORD0023466,1120,1,12/07/2022,12/11/2022,FULFILLED,$687.16
ORD0003712,552,1,07/17/2022,07/21/2022,FULFILLED,$774.15
ORD0006295,2494,1,01/04/2022,01/08/2022,FULFILLED,"$2,494.61"
ORD0011190,1406,1,11/28/2022,11/29/2022,FULFILLED,$698.47
ORD0034478,1119,1,10/20/2022,10/24/2022,FULFILLED,$188.50
ORD0054952,869,1,04/13/2022,04/18/2022,FULFILLED,$609.63
ORD0000922,1927,1,10/03/2022,10/06/2022,FULFILLED,"$1,526.41"
ORD0022545,1433,1,06/08/2022,06/13/2022,FULFILLED,$428.96
ORD0027245,1190,1,04/26/2022,04/29/2022,FULFILLED,$319.61
ORD0012515,126,1,08/13/2022,08/15/2022,FULFILLED,$68.20
ORD0017159,587,1,04/01/2022,04/06/2022,FULFILLED,$650.28
ORD0055185,1424,1,09/21/2022,,CANCELLED,$250.11
ORD0009320,524,1,11/14/2022,,CANCELLED,$206.59
ORD0066620,617,1,06/17/2022,06/20/2022,FULFILLED,$82.35
ORD0060086,757,1,08/25/2022,08/27/2022,FULFILLED,$589.88
ORD0006468,340,1,07/20/2022,07/25/2022,FULFILLED,"$1,271.97"
ORD0031781,1731,1,04/27/2022,04/28/2022,FULFILLED,$28.20
ORD0013996,1850,1,12/14/2022,12/18/2022,RETURNED,"$1,151.82"
ORD0030186,1632,1,08/02/2022,08/04/2022,FULFILLED,"$1,025.76"
ORD0002323,707,1,04/07/2022,04/11/2022,FULFILLED,"$1,173.62"
ORD0054324,166,1,01/03/2022,01/04/2022,FULFILLED,"$2,647.16"
ORD0036160,431,1,02/16/2022,02/18/2022,FULFILLED,$321.88
ORD0033336,1469,1,06/15/2022,06/17/2022,FULFILLED,$921.96
ORD0008959,1708,1,03/18/2022,03/21/2022,FULFILLED,$267.92
ORD0010584,420,1,11/15/2022,11/19/2022,FULFILLED,"$2,555.44"
ORD0016685,1451,1,12/20/2022,12/22/2022,FULFILLED,$571.98
ORD0062444,1078,1,12/22/2022,12/23/2022,FULFILLED,$709.82
ORD0065005,633,1,04/24/2022,,CANCELLED,"$2,020.44"
ORD0069056,1966,1,09/03/2022,09/05/2022,FULFILLED,"$1,635.23"
ORD0028990,650,1,09/13/2022,09/14/2022,FULFILLED,$631.47
ORD0051167,2016,1,05/09/2022,05/12/2022,FULFILLED,$850.64
ORD0003017,663,1,08/10/2022,08/15/2022,FULFILLED,"$1,458.88"
ORD0053785,1048,1,03/16/2022,03/18/2022,FULFILLED,"$1,114.51"
ORD0027385,2046,1,06/23/2022,06/26/2022,FULFILLED,"$1,883.99"
ORD0006128,1108,1,09/15/2022,09/16/2022,FULFILLED,$31.80
ORD0014200,1001,1,05/31/2022,06/05/2022,FULFILLED,"$1,208.27"
ORD0048263,1570,1,08/12/2022,08/13/2022,FULFILLED,$975.26
ORD0031952,1188,1,11/02/2022,11/07/2022,FULFILLED,$993.65
ORD0006937,223,1,10/19/2022,10/21/2022,FULFILLED,$641.83
ORD0026004,2013,1,10/19/2022,10/23/2022,FULFILLED,"$1,284.82"
ORD0000754,1141,1,12/20/2022,12/21/2022,FULFILLED,$164.27
ORD0020664,188,1,09/03/2022,09/06/2022,FULFILLED,$867.92
ORD0020259,1901,1,12/15/2022,12/17/2022,FULFILLED,"$1,029.59"
ORD0055382,1875,1,01/24/2022,01/25/2022,FULFILLED,"$2,674.01"
ORD0045163,1636,1,07/03/2022,07/08/2022,FULFILLED,$832.41
ORD0026474,1659,1,08/23/2022,08/27/2022,FULFILLED,$85.01
ORD0065368,2187,1,07/26/2022,07/28/2022,FULFILLED,"$1,403.84"
ORD0043730,1380,1,10/03/2022,10/04/2022,FULFILLED,$208.96
ORD0017892,1643,1,08/22/2022,08/26/2022,FULFILLED,$521.90
ORD0047213,1262,1,02/01/2022,02/05/2022,FULFILLED,$190.59
ORD0045184,1859,1,12/07/2022,12/08/2022,FULFILLED,$218.68
ORD0047980,1680,1,07/18/2022,07/23/2022,FULFILLED,$372.60
ORD0009586,45,1,12/07/2022,12/11/2022,FULFILLED,$708.31
ORD0063049,27,1,07/25/2022,07/28/2022,FULFILLED,$72.16
ORD0042804,546,1,05/09/2022,05/12/2022,FULFILLED,$662.71
ORD0042272,2401,1,11/24/2022,11/29/2022,FULFILLED,$247.72
ORD0032153,1099,1,07/18/2022,07/19/2022,FULFILLED,"$1,362.50"
ORD0031741,1694,1,11/30/2022,12/05/2022,FULFILLED,$390.20
ORD0022830,1894,1,12/02/2022,12/04/2022,RETURNED,$96.88
ORD0014520,2375,1,12/07/2022,12/09/2022,RETURNED,$824.60
ORD0071172,812,1,12/25/2022,12/30/2022,FULFILLED,$610.12
ORD0052892,2388,1,07/08/2022,07/10/2022,FULFILLED,"$1,262.91"
ORD0034794,1854,1,01/26/2022,01/29/2022,FULFILLED,$471.75
ORD0023368,1824,1,01/18/2022,01/20/2022,FULFILLED,"$1,204.02"
ORD0002296,930,1,11/29/2022,12/01/2022,RETURNED,$706.34
ORD0034596,682,1,05/15/2022,05/19/2022,FULFILLED,$73.64
ORD0050650,84,1,12/26/2022,12/28/2022,FULFILLED,"$1,609.42"
ORD0071462,1373,1,05/27/2022,05/30/2022,FULFILLED,$798.94
ORD0001959,1881,1,08/02/2022,08/06/2022,RETURNED,$221.65
ORD0043792,1806,1,01/13/2022,01/18/2022,FULFILLED,$374.00
ORD0054058,2399,1,12/20/2022,12/24/2022,FULFILLED,$245.15
ORD0063206,1912,1,08/08/2022,08/11/2022,FULFILLED,$692.08
ORD0063499,1013,1,05/24/2022,05/27/2022,FULFILLED,$738.30
ORD0006590,2359,1,02/17/2022,02/22/2022,FULFILLED,$168.53
ORD0038958,987,1,06/20/2022,06/25/2022,FULFILLED,"$1,216.82"
ORD0053767,711,1,03/18/2022,03/23/2022,FULFILLED,$102.41
ORD0001193,306,1,05/17/2022,05/20/2022,FULFILLED,$507.52
ORD0022420,791,1,08/31/2022,09/04/2022,FULFILLED,$281.67
ORD0039924,1083,1,09/27/2022,09/30/2022,FULFILLED,"$1,222.76"
ORD0058592,1791,1,07/18/2022,07/22/2022,FULFILLED,"$1,642.78"
ORD0018681,470,1,12/12/2022,12/15/2022,FULFILLED,$196.14
ORD0013760,2348,1,11/21/2022,11/22/2022,FULFILLED,"$1,340.09"
ORD0009527,2180,1,02/17/2022,02/20/2022,FULFILLED,$921.61
ORD0014073,1192,1,02/21/2022,02/25/2022,FULFILLED,$285.62
ORD0034915,2320,1,12/20/2022,12/22/2022,FULFILLED,"$1,184.37"
ORD0002209,2395,1,04/12/2022,04/15/2022,FULFILLED,$379.68
ORD0047906,1196,1,08/17/2022,08/19/2022,FULFILLED,$218.06
ORD0011313,1362,1,04/08/2022,04/09/2022,FULFILLED,$557.44
ORD0041943,1873,1,12/29/2022,01/02/2023,FULFILLED,"$1,091.03"
ORD0044151,1140,1,07/07/2022,07/09/2022,FULFILLED,"$1,267.62"
ORD0032468,1167,1,05/17/2022,05/22/2022,RETURNED,$38.16
ORD0068163,2428,1,04/04/2022,04/07/2022,FULFILLED,"$2,059.03"
ORD0058940,2281,1,05/22/2022,05/27/2022,FULFILLED,$994.08
ORD0053966,66,1,02/20/2022,02/22/2022,FULFILLED,"$1,792.22"
ORD0008945,761,1,06/06/2022,06/10/2022,FULFILLED,$982.40
ORD0063047,831,1,08/31/2022,09/02/2022,FULFILLED,$985.58
ORD0011379,7,1,10/31/2022,11/05/2022,FULFILLED,$87.04
ORD0061473,1110,1,01/16/2022,01/21/2022,FULFILLED,$707.99
ORD0047771,545,1,05/25/2022,05/27/2022,FULFILLED,"$1,196.27"
ORD0026894,1752,1,03/29/2022,03/31/2022,RETURNED,$355.30
ORD0061081,1868,1,08/23/2022,08/26/2022,FULFILLED,"$1,834.24"
ORD0067733,2065,1,11/30/2022,12/05/2022,FULFILLED,$111.16
ORD0043647,652,1,11/13/2022,11/14/2022,RETURNED,$992.96
ORD0038687,1153,1,05/04/2022,05/08/2022,RETURNED,$636.62
ORD0048007,2215,1,01/13/2022,01/18/2022,FULFILLED,$827.17
ORD0010390,1469,1,12/13/2022,12/14/2022,FULFILLED,$595.36
ORD0060168,2363,1,02/09/2022,02/13/2022,FULFILLED,$398.02
ORD0004843,1376,1,05/03/2022,05/04/2022,RETURNED,$323.52
ORD0046273,188,1,10/27/2022,10/28/2022,FULFILLED,$876.86
ORD0049229,2424,1,10/05/2022,10/09/2022,FULFILLED,"$1,342.82"
ORD0017777,1600,1,02/03/2022,02/08/2022,FULFILLED,"$4,820.04"
ORD0020677,1538,1,09/30/2022,10/04/2022,FULFILLED,"$2,440.57"
ORD0031814,1684,1,07/23/2022,07/24/2022,FULFILLED,$580.07
ORD0052038,594,1,11/19/2022,11/24/2022,FULFILLED,$989.72
ORD0025434,1032,1,11/02/2022,11/06/2022,FULFILLED,$441.57
ORD0039045,2143,1,11/15/2022,11/19/2022,FULFILLED,$634.34
ORD0053036,1595,1,07/28/2022,07/29/2022,FULFILLED,$675.07
ORD0017912,1232,1,08/07/2022,08/11/2022,FULFILLED,$686.24
ORD0056467,2289,1,02/04/2022,02/07/2022,FULFILLED,"$1,140.15"
ORD0067764,1920,1,09/21/2022,09/26/2022,FULFILLED,$471.86
ORD0004872,996,1,11/25/2022,11/28/2022,FULFILLED,$436.78
ORD0047986,2219,1,08/30/2022,09/04/2022,FULFILLED,$515.50
ORD0053671,1077,1,05/27/2022,06/01/2022,FULFILLED,$179.92
ORD0030397,693,1,12/28/2022,12/29/2022,FULFILLED,$398.25
ORD0020010,2312,1,08/29/2022,08/30/2022,FULFILLED,$298.60
ORD0029615,1764,1,10/17/2022,10/21/2022,FULFILLED,$822.23
ORD0007954,1228,1,09/02/2022,09/05/2022,FULFILLED,"$1,087.03"
ORD0034644,1876,1,12/13/2022,12/18/2022,FULFILLED,$626.94
ORD0021327,709,1,11/08/2022,11/10/2022,FULFILLED,$666.96
ORD0003127,2227,1,03/12/2022,03/16/2022,FULFILLED,$844.01
ORD0071894,2035,1,09/23/2022,09/27/2022,FULFILLED,$15.78
ORD0061884,1729,1,09/30/2022,10/05/2022,RETURNED,"$1,323.32"
ORD0007462,1167,1,09/16/2022,09/20/2022,FULFILLED,$929.86
ORD0015457,1173,1,05/04/2022,05/07/2022,FULFILLED,$55.12
ORD0051834,988,1,10/27/2022,10/30/2022,FULFILLED,$590.19
ORD0031468,400,1,12/06/2022,12/09/2022,FULFILLED,$224.44
ORD0024316,1005,1,05/17/2022,05/21/2022,RETURNED,$382.64
ORD0021751,1730,1,11/22/2022,11/24/2022,FULFILLED,$25.90
ORD0056084,2349,1,04/25/2022,04/28/2022,FULFILLED,"$1,520.03"
ORD0042735,2,1,08/25/2022,08/29/2022,FULFILLED,"$1,256.08"
ORD0051743,670,1,05/18/2022,05/23/2022,RETURNED,$166.75
ORD0041673,1750,1,11/05/2022,11/10/2022,FULFILLED,"$1,001.08"
ORD0060147,448,1,07/28/2022,08/01/2022,FULFILLED,$625.14
ORD0034450,1788,1,07/14/2022,07/19/2022,FULFILLED,"$1,881.18"
ORD0031686,1902,1,12/15/2022,12/16/2022,FULFILLED,"$1,513.58"
ORD0027109,708,1,11/23/2022,11/25/2022,FULFILLED,$660.97
ORD0070503,192,1,03/28/2022,04/02/2022,FULFILLED,"$2,093.54"
ORD0004110,915,1,10/28/2022,10/31/2022,FULFILLED,$269.85
ORD0059582,1986,1,08/12/2022,08/13/2022,FULFILLED,$954.33
ORD0047457,628,1,09/26/2022,09/30/2022,RETURNED,$150.40
ORD0058700,1838,1,03/12/2022,03/15/2022,FULFILLED,"$1,346.94"
ORD0034640,260,1,04/20/2022,04/24/2022,FULFILLED,"$1,295.17"
ORD0045995,915,1,09/20/2022,09/21/2022,FULFILLED,$90.10
ORD0068326,840,1,03/17/2022,03/22/2022,FULFILLED,$751.47
ORD0014218,180,1,12/08/2022,12/11/2022,FULFILLED,$678.96
ORD0005332,1259,1,05/30/2022,05/31/2022,FULFILLED,"$1,277.02"
ORD0044481,1922,1,04/26/2022,04/29/2022,FULFILLED,$347.92
ORD0035676,1322,1,07/15/2022,07/20/2022,FULFILLED,$207.20
ORD0034401,1677,1,03/03/2022,,CANCELLED,$65.52
ORD0045574,2347,1,07/20/2022,07/21/2022,RETURNED,"$1,708.90"
ORD0026321,1504,1,01/17/2022,01/18/2022,FULFILLED,$444.65
ORD0013012,2257,1,08/08/2022,08/11/2022,FULFILLED,$565.20
ORD0035581,1272,1,12/11/2022,12/14/2022,FULFILLED,$499.35
ORD0021485,1598,1,02/15/2022,02/16/2022,FULFILLED,"$1,398.45"
ORD0017071,2044,1,05/21/2022,05/24/2022,RETURNED,$457.31
ORD0055167,731,1,11/16/2022,11/20/2022,FULFILLED,$262.58
ORD0021607,1781,1,04/26/2022,05/01/2022,FULFILLED,$560.17
ORD0001334,1232,1,01/30/2022,01/31/2022,FULFILLED,$318.04
ORD0017884,1419,1,03/23/2022,03/27/2022,FULFILLED,"$1,350.46"
ORD0025710,1090,1,10/24/2022,10/26/2022,FULFILLED,$49.70
ORD0062339,553,1,12/23/2022,12/26/2022,FULFILLED,"$2,079.70"
ORD0028460,1023,1,09/19/2022,09/20/2022,FULFILLED,$269.89
ORD0037749,1986,1,01/07/2022,01/08/2022,FULFILLED,"$1,344.82"
ORD0027220,2171,1,10/30/2022,11/02/2022,FULFILLED,$920.24
ORD0005660,963,1,08/10/2022,08/12/2022,FULFILLED,"$1,329.66"
ORD0034908,1162,1,11/24/2022,11/26/2022,FULFILLED,"$1,392.94"
ORD0058894,50,1,12/12/2022,12/16/2022,FULFILLED,"$2,115.64"
ORD0069888,143,1,01/12/2022,01/17/2022,FULFILLED,$547.64
ORD0056704,1290,1,08/17/2022,08/21/2022,FULFILLED,$755.68
ORD0022241,57,1,10/25/2022,10/29/2022,FULFILLED,$538.48
ORD0021118,93,1,10/21/2022,10/25/2022,FULFILLED,"$1,150.73"
ORD0033838,1240,1,05/07/2022,05/08/2022,FULFILLED,"$2,916.38"
ORD0045804,2179,1,10/26/2022,10/28/2022,FULFILLED,$499.10
ORD0041414,53,1,07/14/2022,,CANCELLED,$612.07
ORD0052164,731,1,08/31/2022,09/03/2022,FULFILLED,$789.97
ORD0021572,566,1,03/18/2022,03/23/2022,FULFILLED,"$1,223.39"
ORD0023908,844,1,12/10/2022,12/11/2022,FULFILLED,$450.96
ORD0017134,130,1,10/11/2022,10/13/2022,FULFILLED,$253.89
ORD0059232,1943,1,08/22/2022,08/25/2022,FULFILLED,"$1,621.30"
ORD0007345,1304,1,10/19/2022,10/20/2022,FULFILLED,"$1,644.50"
ORD0043222,1284,1,04/21/2022,04/25/2022,FULFILLED,$105.36
ORD0021796,757,1,09/03/2022,09/07/2022,FULFILLED,$334.56
ORD0034513,2132,1,02/05/2022,02/06/2022,RETURNED,$448.40
ORD0049439,355,1,01/08/2022,01/11/2022,FULFILLED,$328.00
ORD0012830,932,1,07/26/2022,07/27/2022,FULFILLED,"$1,716.34"
ORD0001967,1634,1,04/16/2022,04/18/2022,FULFILLED,$566.10
ORD0003244,368,1,04/28/2022,05/01/2022,FULFILLED,"$1,338.97"
ORD0021089,951,1,07/09/2022,07/11/2022,FULFILLED,$674.96
ORD0066380,409,1,09/14/2022,,CANCELLED,$398.09
ORD0069378,507,1,05/09/2022,05/14/2022,RETURNED,"$1,210.25"
ORD0000519,2333,1,10/23/2022,10/27/2022,RETURNED,$500.24
ORD0002632,2029,1,08/05/2022,08/07/2022,FULFILLED,$670.26
ORD0054633,469,1,04/12/2022,04/17/2022,FULFILLED,"$1,887.71"
ORD0031025,710,1,03/17/2022,03/20/2022,RETURNED,$894.08
ORD0020451,1621,1,05/24/2022,05/26/2022,FULFILLED,$323.95
ORD0013327,1669,1,03/18/2022,03/22/2022,FULFILLED,$533.57
ORD0058717,107,1,09/05/2022,09/07/2022,FULFILLED,"$1,187.79"
ORD0061909,979,1,03/01/2022,03/05/2022,FULFILLED,$20.46
ORD0051710,1748,1,10/01/2022,10/06/2022,FULFILLED,"$2,447.54"
ORD0071638,1167,1,04/24/2022,04/27/2022,FULFILLED,$661.48
ORD0050656,1322,1,11/16/2022,11/20/2022,FULFILLED,$679.36
ORD0038846,1423,1,06/09/2022,06/11/2022,FULFILLED,$555.44
ORD0023586,1582,1,09/28/2022,10/01/2022,FULFILLED,"$1,131.96"
ORD0011107,2370,1,01/12/2022,01/14/2022,FULFILLED,$114.57
ORD0059524,947,1,09/04/2022,09/07/2022,FULFILLED,$646.02
ORD0027309,1017,1,01/12/2022,01/13/2022,FULFILLED,$279.74
ORD0006585,2283,1,12/05/2022,12/06/2022,FULFILLED,$937.03
ORD0031329,2246,1,09/16/2022,09/19/2022,FULFILLED,$873.25
ORD0069057,1475,1,04/04/2022,04/08/2022,FULFILLED,$214.18
ORD0059911,897,1,03/05/2022,03/08/2022,FULFILLED,$932.44
ORD0015590,724,1,04/19/2022,04/21/2022,FULFILLED,$385.37
ORD0058339,1982,1,04/25/2022,04/26/2022,FULFILLED,$669.00
ORD0043185,942,1,04/04/2022,04/09/2022,FULFILLED,"$1,206.53"
ORD0023906,267,1,11/20/2022,11/21/2022,FULFILLED,$656.61
ORD0034609,265,1,08/30/2022,09/04/2022,RETURNED,$461.28
ORD0013834,2296,1,07/14/2022,07/16/2022,FULFILLED,$972.58
ORD0041138,306,1,03/20/2022,03/23/2022,FULFILLED,"$1,201.89"
ORD0004833,1222,1,11/07/2022,11/11/2022,FULFILLED,$292.55
ORD0027303,542,1,12/12/2022,12/15/2022,FULFILLED,$313.87
ORD0046384,496,1,07/02/2022,07/07/2022,FULFILLED,$542.80
ORD0012666,13,1,12/22/2022,12/26/2022,FULFILLED,$476.05
ORD0025543,81,1,11/17/2022,11/22/2022,FULFILLED,"$1,244.57"
ORD0048072,2030,1,08/16/2022,08/21/2022,FULFILLED,$455.80
ORD0061222,496,1,06/02/2022,06/03/2022,FULFILLED,$619.18
ORD0061435,1868,1,03/23/2022,03/25/2022,FULFILLED,"$5,969.56"
ORD0040874,841,1,01/07/2022,01/12/2022,FULFILLED,"$1,706.96"
ORD0030128,182,1,07/25/2022,07/28/2022,FULFILLED,$117.24
ORD0058081,1489,1,08/30/2022,09/04/2022,FULFILLED,"$1,122.10"
ORD0049342,71,1,12/14/2022,12/19/2022,FULFILLED,"$1,769.54"
ORD0036599,1387,1,12/21/2022,12/22/2022,FULFILLED,$757.68
ORD0027346,898,1,12/28/2022,12/29/2022,FULFILLED,"$2,295.72"
ORD0037847,2122,1,09/02/2022,09/04/2022,FULFILLED,"$1,196.10"
ORD0030636,1816,1,10/24/2022,10/28/2022,FULFILLED,$277.90
ORD0062803,1183,1,10/06/2022,10/11/2022,FULFILLED,$8.82
ORD0008807,1289,1,09/09/2022,09/13/2022,FULFILLED,$337.92
ORD0048899,551,1,06/02/2022,06/03/2022,FULFILLED,$34.00
ORD0034474,54,1,11/04/2022,11/08/2022,FULFILLED,"$1,755.95"
ORD0040419,2074,1,09/06/2022,09/08/2022,FULFILLED,"$2,448.13"
ORD0008894,627,1,11/25/2022,11/28/2022,FULFILLED,"$1,001.23"
ORD0030982,2033,1,03/23/2022,03/24/2022,RETURNED,$126.90
ORD0047884,1955,1,06/30/2022,07/03/2022,FULFILLED,"$2,214.04"
ORD0025806,529,1,12/02/2022,12/05/2022,FULFILLED,"$1,413.46"
ORD0041616,918,1,09/22/2022,09/24/2022,FULFILLED,$864.94
ORD0005245,1764,1,11/01/2022,11/03/2022,FULFILLED,$161.37
ORD0051888,2141,1,06/23/2022,06/28/2022,FULFILLED,"$1,041.69"
ORD0018127,1869,1,02/10/2022,02/12/2022,FULFILLED,$74.12
ORD0069102,1614,1,12/11/2022,12/12/2022,FULFILLED,"$1,440.96"
ORD0068144,1178,1,04/22/2022,04/25/2022,FULFILLED,$786.49
ORD0068467,375,1,06/03/2022,06/06/2022,FULFILLED,"$2,417.79"
ORD0030434,2359,1,07/21/2022,07/22/2022,FULFILLED,"$2,449.16"
ORD0022061,329,1,11/19/2022,11/23/2022,FULFILLED,$923.07
ORD0067698,463,1,02/27/2022,02/28/2022,FULFILLED,$961.58
ORD0055124,923,1,10/24/2022,10/26/2022,FULFILLED,$173.46
ORD0000696,1194,1,04/13/2022,04/16/2022,FULFILLED,$832.42
ORD0046600,660,1,05/04/2022,05/09/2022,FULFILLED,$556.60
ORD0029806,2370,1,09/29/2022,10/04/2022,FULFILLED,$571.48
ORD0062520,2222,1,12/07/2022,12/11/2022,FULFILLED,"$1,201.04"
ORD0012192,1846,1,11/12/2022,11/13/2022,FULFILLED,$883.90
ORD0044445,1027,1,04/27/2022,05/01/2022,FULFILLED,$39.40
ORD0036397,1003,1,07/05/2022,07/07/2022,FULFILLED,$333.16
ORD0044998,476,1,01/20/2022,01/22/2022,FULFILLED,"$1,071.73"
ORD0036323,272,1,11/18/2022,11/20/2022,FULFILLED,$292.81
ORD0029485,35,1,07/30/2022,08/04/2022,FULFILLED,$791.45
ORD0024238,969,1,04/15/2022,04/19/2022,FULFILLED,"$2,292.08"
ORD0054963,1370,1,12/06/2022,12/09/2022,FULFILLED,$978.02
ORD0011159,1163,1,05/20/2022,,CANCELLED,$367.68
ORD0016050,1446,1,04/20/2022,04/22/2022,FULFILLED,$624.06
ORD0018689,377,1,04/05/2022,04/06/2022,FULFILLED,$124.70
ORD0052085,1957,1,08/08/2022,08/13/2022,FULFILLED,"$1,547.48"
ORD0016393,1559,1,09/12/2022,09/15/2022,FULFILLED,$222.00
ORD0028995,1830,1,08/01/2022,08/05/2022,FULFILLED,"$1,445.93"
ORD0014112,1913,1,12/28/2022,12/30/2022,FULFILLED,$591.70
ORD0056864,1891,1,04/28/2022,05/01/2022,FULFILLED,$56.40
ORD0001272,1619,1,12/18/2022,12/21/2022,FULFILLED,"$1,264.24"
ORD0040322,2329,1,02/21/2022,02/23/2022,FULFILLED,"$1,180.47"
ORD0042507,662,1,06/03/2022,06/05/2022,FULFILLED,"$2,059.86"
ORD0070507,569,1,08/26/2022,08/28/2022,FULFILLED,$729.48
ORD0042709,1094,1,08/08/2022,08/10/2022,FULFILLED,"$2,693.96"
ORD0005626,1042,1,01/26/2022,01/30/2022,FULFILLED,$333.11
ORD0022522,18,1,06/27/2022,06/30/2022,FULFILLED,$234.79
ORD0046975,569,1,08/29/2022,08/30/2022,FULFILLED,$918.92
ORD0046134,1169,1,03/03/2022,03/08/2022,FULFILLED,$353.06
ORD0015834,113,1,09/26/2022,10/01/2022,FULFILLED,$314.61
ORD0028304,1243,1,12/27/2022,12/29/2022,FULFILLED,"$1,555.59"
ORD0007881,1927,1,09/15/2022,09/20/2022,FULFILLED,$891.72
ORD0012943,1164,1,11/24/2022,11/29/2022,FULFILLED,$819.01
ORD0014736,1207,1,02/10/2022,02/11/2022,FULFILLED,"$1,131.22"
ORD0067301,1943,1,10/18/2022,10/20/2022,FULFILLED,$505.28
ORD0063204,866,1,12/05/2022,12/08/2022,FULFILLED,$91.42
ORD0017603,700,1,10/03/2022,10/04/2022,FULFILLED,"$1,749.51"
ORD0004935,810,1,09/25/2022,09/26/2022,FULFILLED,$576.54
ORD0012597,1169,1,02/22/2022,02/23/2022,FULFILLED,$651.75
ORD0031881,711,1,01/15/2022,01/19/2022,FULFILLED,$113.40
ORD0006492,356,1,12/04/2022,12/05/2022,FULFILLED,"$2,056.15"
ORD0057581,1286,1,05/26/2022,05/30/2022,FULFILLED,"$1,458.10"
ORD0056373,1632,1,01/21/2022,01/26/2022,FULFILLED,$409.85
ORD0026581,80,1,12/28/2022,12/31/2022,FULFILLED,$925.23
ORD0001196,209,1,03/18/2022,03/20/2022,FULFILLED,$93.42
ORD0034940,325,1,09/22/2022,09/23/2022,FULFILLED,$25.80
ORD0009011,1151,1,02/17/2022,02/21/2022,FULFILLED,$180.36
ORD0028911,2016,1,06/20/2022,,CANCELLED,$238.82
ORD0064505,2169,1,03/08/2022,03/10/2022,FULFILLED,$958.55
ORD0019769,254,1,09/12/2022,09/14/2022,FULFILLED,$543.02
ORD0002743,1831,1,10/06/2022,10/11/2022,FULFILLED,$463.68
ORD0011217,253,1,03/22/2022,03/25/2022,FULFILLED,$74.16
ORD0050491,189,1,01/21/2022,01/25/2022,RETURNED,"$1,961.41"
ORD0028048,183,1,06/24/2022,06/26/2022,FULFILLED,$230.46
ORD0049557,1518,1,07/11/2022,07/16/2022,FULFILLED,$389.20
ORD0010126,190,1,10/07/2022,10/09/2022,FULFILLED,"$1,280.76"
ORD0016510,1468,1,03/02/2022,03/07/2022,FULFILLED,$44.38
ORD0049252,1440,1,08/09/2022,08/10/2022,FULFILLED,$311.73
ORD0031090,2077,1,11/13/2022,11/15/2022,FULFILLED,$712.88
ORD0052782,2121,1,12/26/2022,12/30/2022,FULFILLED,$525.01
ORD0037897,507,1,08/24/2022,08/26/2022,FULFILLED,"$3,147.36"
ORD0024541,209,1,12/25/2022,12/28/2022,FULFILLED,$261.24
ORD0068349,1469,1,07/23/2022,07/26/2022,FULFILLED,"$1,704.16"
ORD0050298,2248,1,01/18/2022,01/21/2022,FULFILLED,$365.36
ORD0046664,2372,1,06/17/2022,06/18/2022,FULFILLED,$250.68
ORD0035087,1313,1,08/30/2022,08/31/2022,FULFILLED,"$1,477.25"
ORD0026499,251,1,07/01/2022,07/02/2022,FULFILLED,"$1,630.16"
ORD0027175,889,1,02/12/2022,02/13/2022,FULFILLED,$311.00
ORD0029927,1991,1,12/07/2022,,CANCELLED,"$1,085.20"
ORD0036271,1646,1,11/30/2022,12/03/2022,RETURNED,$138.96
ORD0003024,1319,1,03/30/2022,03/31/2022,FULFILLED,$207.10
ORD0051816,318,1,02/10/2022,02/14/2022,FULFILLED,$435.74
ORD0035268,2202,1,03/18/2022,03/19/2022,FULFILLED,$443.44
ORD0055037,2001,1,07/25/2022,07/26/2022,FULFILLED,"$1,241.53"
ORD0036753,353,1,07/29/2022,07/30/2022,FULFILLED,$857.92
ORD0050848,2220,1,04/15/2022,04/17/2022,FULFILLED,$700.70
ORD0013638,527,1,08/26/2022,08/31/2022,FULFILLED,$715.20
ORD0022625,104,1,02/11/2022,02/14/2022,FULFILLED,$461.06
ORD0069646,872,1,08/15/2022,,CANCELLED,$51.03
ORD0015228,2365,1,05/19/2022,05/23/2022,FULFILLED,$802.33
ORD0028487,2432,1,07/07/2022,07/12/2022,RETURNED,"$1,024.65"
ORD0048010,2171,1,04/14/2022,04/15/2022,FULFILLED,$68.24
ORD0057483,319,1,09/30/2022,10/03/2022,FULFILLED,$966.83
ORD0015395,2294,1,09/12/2022,09/15/2022,FULFILLED,$577.06
ORD0069415,205,1,06/16/2022,,CANCELLED,$209.70
ORD0031808,2106,1,06/28/2022,07/03/2022,FULFILLED,"$2,040.42"
ORD0007063,2145,1,09/14/2022,09/18/2022,FULFILLED,$346.49
ORD0014714,923,1,08/12/2022,08/14/2022,RETURNED,$593.39
